PublishedAt,Comment
2020-02-09T11:58:32Z,"Because this virus did not originated in Japan but in China.　It&#39;s so called &quot;extraterritoriality&quot;.<br><br>Also people onboard were rejected to enter Japan...<br><br>Even in this situation, we have been supporting foreign passengers well including 9 korean passengers with all the support products including medical access, food and facial masks... All were covered by the tax paid by Japanese citizens.<br><br>Nothing to be complained."
2020-02-09T05:21:45Z,who ride a cruise in this time of the virus..
2020-02-09T05:14:36Z,"Japan is using hospitals of all of Japan, not only hospitals around Yokohama for all the passengers who were confirmed coronavirus and left the ship...<br>Why our Japan has to do this? This ship (Diamond Princess) is of UK, and is operated by American corporation..."
2020-02-09T08:02:04Z,"Yes!!! you r right!!!<br><br> this virus was not originated in Japan but in China. It&#39;s so called &quot;extraterritoriality&quot;. We hope all the foreigners to pay money for the inspection fee back to our Japan coz all the expences such as food medical fees, etc for passengers have been covered by the tax paid by Japanese citizens! <br><br>Also, we  all are so fed up with all the selforiented US and European passengers onboard as they have been keeping complaining to our Govt. Thier attidutes are unlike Asian passengers who have been trying to survive in the locked ship, expressing many thanks to us."
2020-02-10T07:39:59Z,"In most countries, infectious disease is treated by the countries where the patient is currently staying, not the countries where the patient came. This is because it is the most effective way of preventing the virus from spreading among people.  I understand why some Japanese people are complaining, but that&#39;s what all other countries are also doing now for Chinese or foreign patients currently staying in their territories. And I&#39;m sure most of people on that ship are and will be grateful for Japan."
2020-02-10T08:14:35Z,Largest number of passengers are Japanese. Is deciding who will foot the bill more important than saving these people? Ridiculous
2020-02-09T04:55:28Z,Not safe to travel now
2020-02-09T04:41:42Z,It’s not so bad.  If you are going to get this Japan is the best place.  They have an excellent healthcare system that’s not yet overwhelmed with patients and won’t try to bankrupt you.
2020-02-10T09:01:55Z,I very much doubt that applies to tourists
2020-02-10T09:03:39Z,"Should send the ship to Europe if you want top notch healthcare for all, honestly I&#39;d imagine Sweden will be happy to help"
2020-02-10T11:22:48Z,"But, Us and European govt. rejected to rescue their ppl onboard and push all the hard work to Japa. Shame!"
2020-02-11T03:25:42Z,@@map0003 Show some evidence
2020-02-11T03:51:17Z,"@@mrpythagoras7079 It was reported in the yesterday&#39; news program. Also, Uk embassy in Japan reported in their video clip that they just quietly watch wat is happening in the cruise ship. <br><br>This cruise ship&#39;s nationality is British and run by American company. So, wat our Japanese govt. can do for passengers is v limited. But our govt. is at the best as they cant go home to sleep. <br><br>The thing is UK and US passengers blasted their frustrations and blame Japan through the media. Also, their medias strongly accused Japan in this case. This caused us to increase anger among Japanese ppl."
2020-02-09T04:39:34Z,Have a great vacay
2020-02-09T04:38:18Z,I went on a Cruise ship &quot;tour&quot; about 20 yrs. ago.I would NEVER go on a Cruise! &amp; I worked in the F &amp; B industry in the Caribbean.
2020-02-09T04:18:55Z,Stupid decision to quarantine them  on a cruise ship. Its a floating Petri dish. They need to find hotels or some other suitable place to quarantine them.
2020-02-09T07:54:43Z,"Because this virus did not originated in Japan but in China.　It&#39;s so called &quot;extraterritoriality&quot;. We hope all the foreigners to pay money for the inspection fee back to our Japan coz all the expences such as food medical fees, etc for passengers have been covered by the tax paid by Japanese citizens! <br><br>Also, we  all are so fed up with all the selforiented US and European passengers onboard as they have been keeping complaining to our Govt., comparing with Asian passengers who have been trying to survive in the locked ship, expressing many thanks to us."
2020-02-09T04:04:11Z,"In the following video, Chris Mathews shows he&#39;s a RACIST! MSNBC should SUSPEND or FIRE this racist... BOYCOTT MSNBC!<br><a href=""https://youtu.be/QwkvGI3LKpM"">https://youtu.be/QwkvGI3LKpM</a>"
2020-02-09T03:51:32Z,<b><i>I think that’s a great idea!! Since the virus goes undetected for up to 2 weeks.. Hope all is well over there with them &amp; can go home healthy soon..</i></b>
2020-02-09T03:31:29Z,They Are Locking Us ALL Down*
2020-02-09T03:18:21Z,Why didn&#39;t Japanese government take a prompt action after they found the patient from Hong Kong? Now lots of them infected. Hope no more patient from the cruise.
2020-02-09T07:34:05Z,"Because this virus did not originated in Japan but in China.　It&#39;s so called &quot;extraterritoriality&quot;. We hope all the foreigners to pay money for the inspection fee back to our Japan coz all the expences such as food medical fees, etc for passengers have been covered by the tax paid by Japanese citizens! <br><br>Also, we  all are so fed up with all the selforiented US and European passengers onboard as they have been keeping complaining to our Govt. It&#39;s pretty much unlike Asian passengers who have been trying to survive in the locked ship, expressing many thanks to us. <br><br>Please motivate your govt. to rescue all of your ppl from the ship. Now, our govt. is definitely overwork handling all the complaints amd requests from passengers. Already one Japanese civil man has commited suicide due to his physical and psycholocal fatigue by taking care of virus victims&#39; complaints last month. <br><br>Also, we tell you, in this emergency case, no white superiority exists!!!"
2020-02-09T03:12:13Z,The Coronavirus is out of control!
2020-02-09T03:11:46Z,Floating Prison: CoronaVirus Cruise Ship - In theaters now. Catch it!
2020-02-09T03:06:34Z,Lies
2020-02-09T02:53:47Z,If they feel like it is a prison tell them to serve on a submarine
2020-02-10T15:32:24Z,"Yeah, but I&#39;m pretty sure they don&#39;t deploy subs with a crew infected with a deadly virus."
2020-02-09T02:44:22Z,after getting the people out and put them in quarantine they should burn that ship cuz apparently virus may survive for long on surfaces
2020-02-09T03:01:16Z,"Nah, you&#39;re thinking of spore forming bacteria. Viruses need host cells to survive. A good wipe down with bleach would suffice."
2020-02-09T02:39:22Z,"The Coronavirus is staying on the cruise ship and not spreading around Japan.  As I discuss in the videos on my channel, there are a few cases in the Osaka-Kyoto region, but they are contained so far."
2020-02-09T01:56:08Z,And they STILL have the nerve to advertise for a cruise! There&#39;s no way! They won&#39;t let you back off!
2020-02-09T01:30:22Z,"Two more coronaburgers for the President, please.  With extra ebola."
2020-02-09T07:30:10Z,"&quot;China, if you&#39;re listening...&quot;"
2020-02-09T01:27:19Z,Sure tests the vows of “in sickness and health” lol 😂 for the newly weds. I hope they come out okay.
2020-02-09T12:00:40Z,If they don&#39;t end up divorced by Monday
2020-02-09T14:07:16Z,Russ Martin 😂
2020-02-09T01:01:58Z,If I was on that ship is be taping the vents shut and sleeping on the balconies if I had access.
2020-02-10T01:39:47Z,The problem is the people in other decks because they have to be taken to upper deck for fresh air which is really atupid.  The ship is acting like desease incubator
2020-02-09T01:00:53Z,"God, get them off the ship!!!!!! They&#39;d  be safer in tents!!!! Its a death ship and everyone knows this!?????"
2020-02-09T02:39:37Z,"I really agree, there has to be a better solution. They all gonna get sick staying in there, it&#39;s cruel."
2020-02-09T03:04:37Z,"No, they are fine on the ship, and they will not infect others this way."
2020-02-09T03:34:04Z,@@deborahfreedman333 you cant be serious????
2020-02-09T08:27:20Z,"Ok, give us a better way to support passengers onboard. We&#39;ve already supported passengers onboard well, using the tax paid by Japanese citizens. You foreigners only keep complaining to us but never be proactive and give us your hand, just pushing us those virus... So nasty!!!"
2020-02-09T17:17:00Z,"@@map0003 I think you don&#39;t understand we are saying those people need to be sent home in their own country and not left on a boat in your port. USA, France, the UK and other countries were able to organise repatriation from the epicenter of the disease itself.  Why isn&#39;t this organized here ??? And stop being so freaking selfish as well, am guessing you were not complaining when the cruise ship industry was bringing millions of revenue to your country. Those people just want to go home, trust me they don&#39;t wanna stay in your country."
2020-02-09T00:59:21Z,I was worried about cruise ship on day 1. Who are they kidding? How can they quarantine a petrie dish???? Hello?
2020-02-09T13:43:01Z,Please humour me...how woukd you quarantine 3000+ people. Don&#39;t say hospital because no Hospital has a quarantine station for so many people. Not even close to it. In the end it would be an emergency camp or some army camp/barracks. But also with the people locked in into the rooms like they are now...but way less comfortable.
2020-02-09T00:44:59Z,That shyts spreading like fake news.
2020-02-09T00:30:25Z,khatra   dekhee koo  chue trust or not    But I tell the truth   It’s very dangerous for the world  I hv been den from my eyes Nd mind
2020-02-09T00:13:54Z,The virus is human to human contact chances are the can stay behind where the infectee once was.
2020-02-09T00:06:09Z,If only people had listened to Dr. Li Wenliang in the first place then this wouldn&#39;t have happened!! RIP a hero 🙏
2020-02-09T01:26:30Z,Listening to intelligent people like Dr. Li Wenliang instead of nitwits such as Donald Trump is not something this species has much of a talent for.
2020-02-08T23:58:44Z,Keep them quarantined!  Don&#39;t expose the rest of us!
2020-02-09T07:56:48Z,"In Japan, we dont have so much money to have all of them  inspect! please bring all of your passengers back to your country."
2020-02-10T09:11:31Z,"WOW It&#39;s impressive that you, who are from 3rd richest country in the world, writing this kind of comments everywhere."
2020-02-10T11:13:13Z,"@@instantQueen The 3rd richest county has to distribute money to all around the world??? <br><br>Japan is not so much rich. Education, healthcare, tax and infrastructures are costly. People are hectic to work hard to bring up children and saving money for our retirement. Buying a house is v expensive.<br><br>Really, hard to maintain our life to the average level. <br><br>This is the fact... <br>Life in Japan is v tough. <br>That&#39;s why ppl in Japan is v angry now. Usually, foreigners look Japan v rich. this is because we work v hard for our family."
2020-02-18T00:06:30Z,"Agree!  Close American border now!!  I don&#39;t want this BS!!  Those idiots traveled there,  they need to stay there,  their fault!"
2020-02-23T15:22:36Z,We&#39;re already currently being exposed to it there&#39;s 30+ cases in US with all those infected people from the cruise ships and planes its only a matter of time bodies from California and Texas start dropping
2020-02-08T23:50:44Z,"Oh well, cruise ship goers are no loss"
2020-02-08T23:45:18Z,They put you back on the boat if you feel better after 3 days...? That’s the dumbest thing I’ve heard
2020-02-08T23:41:17Z,"I heard a MD on your show this morning , I think her last name was zara or lara  , my question is was she seriously suggesting that we should not wear the (N95 Respirators) for protection ?  That doctors point was that since we don&#39;t have face shields and gloves, our mask wouldn&#39;t be helpful to us as well ."
2020-02-09T00:05:13Z,"I think if you have a respirator ,you should wear that thing at least for the duration of time that the Corona-virus situation is still growing ."
2020-02-08T23:40:05Z,MSDNC Editors meeting: How can we spin this to be Trumps fault.
2020-02-08T23:52:09Z,"Vladimir, is that you?"
2020-02-11T09:58:00Z,@@rowredround7206 NYET
2020-02-11T12:09:48Z,Da
2020-02-11T12:26:12Z,@@rowredround7206 nyet
2020-02-11T12:46:44Z,Paranoid schizophrenic?
2020-02-08T23:26:02Z,I&#39;m checking my prep list NOW! Making sure we have the essentials just in case!
2020-02-09T19:31:49Z,"Get as much as you can, I&#39;ve been stocking up for weeks now.  Good for you to recognize this and prepare."
2020-02-10T08:58:02Z,Watch other preppers videos for natural disasters and virus related vids.
2020-02-08T23:18:12Z,So what happens if some Chinese factory worker sneezes on that cute little gadget before it shipped to you?
2020-02-09T00:26:02Z,the virus doesn&#39;t live on nonliving surfaces for more than 24hours
2020-02-09T00:34:34Z,@@AA123TD Good to know.  Just don&#39;t ship overnight.
2020-02-09T03:04:00Z,"Don&#39;t worry. Because of the the Lunar New Year, nothing will ship out of China till the end of the month."
2020-02-09T03:33:34Z,@@deborahfreedman333 New year is finished. People are going back home.
2020-02-09T08:31:13Z,Aisha Abdi It can live there for five days
2020-02-08T23:16:10Z,And so it begins
2020-02-08T23:13:08Z,It&#39;s hilarious watching hedonists enjoying their cruise... LoL!
2020-02-08T23:10:18Z,"I&#39;m no expert, but I would have thought quarantining 3000+ passengers to such a confined space would pretty much GUARANTEE that everyone onboard would eventually get it?? 🤔🤔"
2020-02-09T00:31:54Z,Left Is Best someone had to say it.. bingo!!<br>I’m beginning to think this is some type of experiment..
2020-02-09T00:34:03Z,Or you could let them off and spread it waay faster.
2020-02-09T02:36:10Z,@@evol111 Or you could put them in quarantine on land in their country instead of letting them on that boat just breathing viruses in their closed rooms. This place is just unsafe for quarantine.
2020-02-09T02:42:45Z,@@Tanouuuu and everyone who comes in contact is at risk including nurses and doctors.
2020-02-09T04:22:44Z,They would literally be safer if they dropped them all on an abandoned island somewhere with food and water for 2 weeks.
2020-02-08T23:08:34Z,THROW THE AMERIKKKANS OVERBOARD
2020-02-08T22:51:07Z,Cruise ships are for boring imbeciles...and are disease havens even when there is no pandemic. Enjoy..
2020-02-08T22:50:01Z,How many more?
2020-02-08T22:29:22Z,The virus ship.
2020-02-23T15:26:55Z,Ghost Ship 🛳
2020-02-08T22:28:47Z,They need to quarantine all those people on the ship even the ones who aren’t sick! It’s in the air and on items that people touch!!
2020-02-09T07:41:19Z,Dont misuse our Japan&#39;s tax or simply money back!
2020-02-09T08:42:52Z,There&#39;s so much more Japan can do. Countries with citizens on the ship should pick them up and take them home to be quarantined and treated.
2020-02-09T08:47:18Z,"@@gizarhyme No, we dont have extra money and space for you foreigners here in japan. We&#39;ve already rescued more than 600 Japanese ppl and their chinese wives and kids, also other foreigners from Wuhan, china. Please do not push all the hard work to us in tangible and intangible means. Also, hospitals have no extra space for foreigners!<br><br>Just motivate your govt. to be proactive to rescue your ppl. Please do not misuse our tax. That&#39;s properly used for Japanese citizens!"
2020-02-08T22:28:28Z,&quot;13 Americans Infected With Coronavirus&quot;<br>I hope the Coronavirus recovers.
2020-02-08T23:15:08Z,Captain Win and comes straight to you for a visit. Done.
2020-02-08T23:21:07Z,"lol, that hurts in a good way."
2020-02-09T01:34:25Z,"😄 Yes, heaven knows what Trump could shed."
2020-02-09T09:10:14Z,"Captain Win ... Your comment says more about you than anybody ever really wanted to know. If you have a passport, burn it, you worthless piece of wasted oxygen."
2020-02-08T22:26:16Z,How is China&#39;s affordable health care for all policies going?  Working great.  Makes me wish I have it here.  Oh wait.  Silly me socialist want it in America.  Are the socialists taking notes?
2020-02-08T23:06:58Z,"Universal health care doesn&#39;t mean people can&#39;t get sick. But if you want to see how it works in democratic countries. You could look at the Scandinavian countries or probably most European countries.<br><br><br>But it&#39;s not that simple to implement. Taxes will be much higher so wages also have to be very high. That again means that the population needs to be highly educated, That again is super expensive = Higher taxes again.<br><br><br>You also need to attract businesses. They will expect high standards for childcare, security, infra structure etc. Again higher taxes.<br><br><br>You will get a lot. But you will also pay a lot. It can also be seen as very unfair. Maybe you&#39;ve never been ill or in need of a hospital? You&#39;re still paying for it. So on top of all that you also need a lot of trust among people and I think that is the hardest part. I&#39;m in a small country but I rarely leave my town. So I&#39;m gonna pay for someones prostate cancer treatment in Italy? Would be somehow equivalent to the distances you guys have over there. Not saying I wouldn&#39;t care. But I think it would be harder."
