PublishedAt,Comment
2021-04-27T15:32:34Z,"I come from Vietnam. After hearing that India was translated so badly, I was really sad. India is a close friend of Vietnam, as well as the land that I consider my second hometown. Therefore, every day I go online to watch news about the epidemic situation in India and I am very sad that the patients are <a href=""http://increasing.in/"">increasing.In</a> Vietnam, we are ready to send experts as well as support medical equipment to help India. Vietnam is also researching Covid vaccine, but until June, we have only tested the final phase, in July we will begin large-scale production. I really want the Vietnamese Ministry of Health to speed up research to be able to produce vaccines to support India to overcome this difficulty. May India overcome the plague, may the Buddha bless my Indian friends.Vietnam is still poor, but willing to stand side by side with India and support India in all its difficulties. I love you. Vietnam loves India."
2021-04-28T09:14:01Z,Thank you for your kind words. Can&#39;t believe someone in Vietnam is so concerned for us. Thank you really
2021-04-28T09:30:23Z,"@@KunalKumar-np4ig sentiments between the people of the two Indo-Vietnamese countries were cultivated when India was the first country to visit Vietnam in 1954. India was also one of the few countries that dared to oppose the US during the Vietnam War. sided with Vietnam when China invaded Vietnam in 1979, India also taught Vietnam to make a green revolution to help the Vietnamese people not go hungry. Later when the country was reunified, India also helped with economic development, investment and development as well as helping Vietnam to train pilots, submarine sailors ...India also enthusiastically assists Vietnam in building an information technology network for the Vietnamese government, helping to better manage human resources and <a href=""http://society.so/"">society.So</a> we are very grateful to you. Hope you all will be strong and healthy to overcome the pandemic. The whole world is always by your side."
2021-04-28T09:41:40Z,@@lexussedan5341 I never knew we have such good strong relationship with Vietnam. All I knew about Vietnam was a brave country who defeats greater powers than itself in any conflict. So thank you for telling me about our deep ties. And thank you for your support and love in these troubled times. I hope we come out of this mess sooner
2021-04-28T09:58:47Z,"@@KunalKumar-np4ig thank you. We all do not have a lot of vaccines to inject. So hope you should wear a daily mask, limit exposure to crowded places, pause festivals.The great Ganges civilization cannot be knocked down by this damn virus. You guys will pass that right?"
2021-04-28T11:00:56Z,"@@lexussedan5341 I&#39;m doing all I can. Govt. stopped festivals like Kumbh albeit a tad too late. There&#39;s a sense of realization throughout the country now about how bad the current situation is. So, I hope we all do our part and come out of it without catastrophic damage"
2021-04-27T15:12:09Z,"there should be a single global holiday to honor all the front line workers and volunteers working day and night, risking their health to help those with covid!"
2021-04-27T14:20:39Z,"If Tucker Carlson tell to the audience that Prove UNMASK People is feel invincible, SHOW THIS!"
2021-04-28T02:17:31Z,Wtf are you saying man?
2021-04-27T14:04:00Z,Praying for India 🇮🇳
2021-04-27T13:58:45Z,IVERMECTIN CURES
2021-04-27T13:55:57Z,Our thoughts and prayers are with you. Stay strong India.... 4m Sri Lanka
2021-04-27T13:48:52Z,Who cares!!!!!! We have COVID here too!!! Deal with it!!!!!
2021-04-27T12:38:02Z,"Last year indian people burned  thoudands thousands muslims and their houses , Mosques  . Two weeks ago they burned Mosques and peoples .At that time no one news how they were killing innocent people.  Any killer people will punish this world and day after judgment . I hope they  will save."
2021-04-27T12:13:25Z,"Govt. Should be held accountable,<br>They have almost 8 months to prepare for this."
2021-04-27T11:40:22Z,I wondered why I have not been getting any scam calls lately.
2021-04-27T19:32:13Z,Shame on you.   Pray instead of making idiotic comments please.
2021-04-27T20:50:03Z,Thank you everybody 🙏
2021-04-27T10:58:30Z,Bulshit...
2021-04-27T07:58:01Z,"In Corona Pandemic Crisis Election Commission of India, <br>Government of India Killed Unlimited Poor People, Democratic <br>Genocide, Hence Home Minister Amit Shah should Resign.<br>...<br>I pray all Gods to give poor people unlimited means, courage, <br>energy and strength to live life with dignity, let the sunshine on <br>them, let they get sun energy, courage and strength to fight back <br>against undemocratic, bureaucratic, political, corrupt leaders.<br>health is wealth.<br>Supreme and High Courts for families and victims of Corona<br>deaths should issue a non-bailable arrest warrant against Election<br>Commission of India, Government of India and give justice."
2021-04-27T07:42:31Z,"We need the help of foreign media, only you can show the truth, the media of our country has been sold, please help us."
2021-04-27T07:10:51Z,India is now Titanic ship is sinking.
2021-04-27T06:47:37Z,The healthcare regulatory agency better call on San Diego based Sorrento therapeutics to help the sick Indian citizens regain their health immediately!
2021-04-27T06:11:59Z,Please help india soon dont hold back we are all humans .. My sister is a doctor and i can understand the pain of having to see thousands of poeple ly8ng dead.
2021-04-27T05:54:38Z,Please everyone pray for Indian people 🙏
2021-04-27T05:44:43Z,I hope it gets better there. I know we should and need to help but why is it always us and only us hello china hello russia hello euorpe!
2021-04-27T20:05:35Z,"Its so Shameful when US beg for HCQ from India they immediately removed the ban only for US. US was the last country to offer help.<br>after Russia, <br>after UK, <br>after UAE, <br>after saudi Arab, <br>after Singapore,<br>after France,<br>after European Union<br>after Israel<br>And many many countries !<br>Already sent assistant material&#39;s"
2021-04-27T05:39:34Z,s
2021-04-27T04:41:13Z,Moti resign prime minister post
2021-04-27T04:32:51Z,"America should send troops to overthrow the Indian government for their igonorance of human rights, this is genocide for sure!"
2021-04-27T03:49:43Z,I&#39;m from India 🇮🇳 please pray for us☹️
2021-04-27T03:19:47Z,Theese are our Brethren! It is COMPULSORY to Assist
2021-04-27T03:18:35Z,Prayers from Pakistan to be all safe and i hope pakistani gov to help our Kashmiri and Indian pepole we are all human beings and i pray to my god protect them and please<br>come to my channel and watch a video about prayer and naat for our kashmiri and indian brothers and sisters 🇵🇰♥️🇮🇳🙏..
2021-04-27T03:12:25Z,"Why are people on their backs? They need turn over and get off their backs, sit up, easier to breathe."
2021-04-27T02:58:47Z,Distribute Ivermectin and Hydroxychloroquine now. Vaccination is too late!!!
2021-04-30T17:45:53Z,Yes and Dr. Trump prescribes that they all should drink disenfectant.
2021-04-27T02:38:41Z,"Fix your focus loved ones. Whatever we allow to roll around in our thoughts &amp; minds, directly affects what goes on in our brains &amp; bodies. Let the redeemed say so, the rest will follow."
2021-04-27T02:21:07Z,It’s encouraging to know that the survival rate is 99.9% and therefore deaths will be a few.
2021-05-02T01:29:34Z,Your such an idiot. Tell that to the families of the nearly 600k that have died in the US.
2021-04-27T01:56:52Z,This is beacause of their hygiene also... And they should alwys wear facemasks and faceshields..
2021-04-27T01:53:44Z,Modi is a liar. He and his government have failed India against corona.
2021-04-27T01:51:31Z,tsunami of covid
2021-04-27T01:51:10Z,I noticed a drop in telemarketing calls.
2021-04-27T19:32:42Z,Rude... pray instead of making rude comments.
2021-04-27T19:35:13Z,@@ChristineJonah88 I state a fact.  The truth hurts sometimes sweetheart.
2021-04-27T01:44:39Z,Hold on hold on. Weren&#39;t hundreds of thousands of indians out there celebrating a festival maybe about 1 or 2 months ago? Maskless in huge crowds? I remember seeing it on snapchat.
2021-04-27T20:47:18Z,They were celebrating religious festivals which is important things for them
2021-04-27T01:32:43Z,"So worshipping 2,000 gods ain&#39;t enough"
2021-04-27T01:19:13Z,Actually US has banned several vaccine related raw material export to any country way back to take care of US need. Indian vaccine manufacturer were requesting to lift that ban so they can scale up their production that is 70 million per month.
2021-04-27T01:14:37Z,😭😭
2021-04-27T00:31:04Z,"India:  <br>if not caught on camera it never happened.   <br><br>in 10 minutes : what has been the government&#39;s response to covid -19 ?  <br>( youtube ) <br>The Wire  ( youtube channel ) <br>published on April  -  14  -  2021    <br><br>we will play the price for kumbh mela, poll rallies: top doctors on covid 2th wave  <br>( youtube )   <br>Hindustan Times   ( youtube channel )    <br><br>elections amid covid 19: covid norms being flouted during poll rallies <br>| india today&#39;s ground report   ( youtube )    <br>india today   ( youtube channel )    <br><br>covid 19 protocol tossed away at haridwar kumbh mela as 31 lakh takes holy dip  <br>( youtube )   <br>india today  ( youtube channel )     <br>published on  April  -  13  -  2021    <br><br>covid surge: why kumbh mela, farmers&#39; protests, poll rellies must end immediately. <br>( youtube ) <br>Hindustan Times   ( youtube channel )    <br>published on  April  -  15  -  2021    <br><br>        --------------------------------------------------        <br><br>what are india human rights violation?  ( youtube )   <br>now this world  ( youtube channel )    <br>published on  March  -  31  -  2016   <br><br>human rights abuses in Modi&#39;s India    ( youtube )    <br>AJ +    ( youtube channel )  <br>published on  June,  -  14  -  2016     <br><br>the importance of human rights in india     ( youtube )    <br>Brut India   ( youtube channel )      <br>published on  November,  -  13  -  2019     <br><br>what&#39;s going on in kashmir?  | start here    ( youtube )   <br>Aj Jazeera English    ( youtube channel )    <br>published on  December,   -  15  -  2019   <br><br>farmers protest: cops build concrete walls, plant iron spikes and barbed wire  .......   <br>( youtube )     <br>The Times of India    ( youtube channel )   <br>published on  February,   -   01   -  2021    <br><br>        ----------------------------------------------------        <br><br>covid 19 | men exiting mosque thrashed by cop for violating lockdown order  <br>( youtube )     <br>Hindustan Times   ( youtube channel )    <br>published on  March   -   26  -  2020    <br><br>police lathi charge funny janta curfew compilations - part 1  covid 19  <br>( youtube ) <br>Ghazi  Owais   ( youtube channel )    <br>published on  March   -   26  -  2020    <br><br>medical staff in punjab allege pollice action admid covid 19, threten strike <br>( youtube )     <br>NDTV   ( youtube channel )    <br>published on  May,  -   28  -  2020   <br><br>( exclusive video ) coronavirus, covid 19, police lathi charge, lock down, police beating <br>( youtube )       <br>Liton Reviews    ( youtube channel )      <br>published on  March   -   31  -  2020    <br><br>        ----------------------------------------------------        <br><br>Delhi 2020: the real conspiracy; Episode 1: what in the Delhi police   ........   <br>( youtube ) <br>The Wire  ( youtube channel ) <br>published on  February  -  27  -  2021    <br><br>Delhi 2020: the real conspiracy; Episode 2: the anti-muslim cleric  .........    <br>( youtube ) <br>The Wire  ( youtube channel ) <br>published on  March  -  03  -  2021    <br><br>        ----------------------------------------------------        <br><br>please check out the video <br>thank you please shared"
2021-04-27T00:10:03Z,"After 2020, you think people would learn."
2021-04-27T00:07:47Z,God US..plz help India.america won&#39;t take the dhang shot they would rather spread it!!! Plz send to india
2021-04-27T00:07:34Z,🇺🇸🇮🇳
2021-04-27T00:04:29Z,Everyone watch the movie songbird
2021-04-27T00:03:52Z,Time to get OUT of India and pull back investment there as the second wave is a MESS
2021-04-30T01:06:26Z,It will get better.
2021-04-26T23:58:37Z,a hotbed for mutant viruses.... Covid may yet indeed ravage the world.
2021-04-26T23:51:10Z,"There is so many here in the U.S who refuse to take a vaccine, why not send these to India. My God this is horrible!!! I pray for India 🇮🇳. May Jehovah God be with you guys and may he send his angels to protect you guys. This is heartbreaking and more needs to be done. I’m so sorry 😞"
2021-04-27T00:17:15Z,Amen! Lord have mercy on India...praying for all who are suffering an prayers for all essential workers..i cant imagine how traumatic this must be. 😪🙏🙏🙏
2021-04-26T23:44:23Z,My heart goes out to these ppl .im praying for them wish i could help xo from canada
2021-04-26T23:43:54Z,"For your kind information per day, the deaths are 40,000+ and even the covid cases are 500,000+ its the most corrupted country in the world. the country should be in an emergency breakdown of every government sector. (in India if a female foreigner comes she can be raped and killed by a rich man and that man would not be in jail)"
2021-04-26T23:33:15Z,Shame on the black market profiteers hoarding much needed supplies. They must be shut down and arrested so the release of vital supplies can happen. People are dying and all they can think of is making an extra buck. Hope there&#39;s a special kind of hell for those people to burn for eternity!
2021-04-26T23:30:27Z,Currently there are 0.2% active cases in in india  which is 3.7M and medical system collapsed I don&#39;t even wanna imagine what&#39;s gonna happen if the active cases reaches 1%😥
2021-04-26T23:27:38Z,"&quot;India experiencing ‘COVID tsunami’&quot; thereby motivating us, the people of America, to redouble our efforts to rapidly find out at any given moment, including even while On-Line, who among us are unwittingly contagious (i.e. pre-symptomatic or asymptomatic) in order to <a href=""http://www.youtube.com/results?search_query=%23convinceitforward"">#ConvinceItForward</a> for them to call their doctor and to self-quarantine per CDC guidelines in hopes of stopping this pandemic instead of having more <a href=""http://www.youtube.com/results?search_query=%23mourninginamerica"">#MourningInAmerica</a>. Thus, we&#39;re hoping for the best while preparing for the worse-case scenario of the <a href=""http://www.youtube.com/results?search_query=%23ukvariant"">#UKvariant</a> strain(s) mutations and others like the South African, Brazilian, Californian, Texan (BV-1), &amp; <a href=""http://www.youtube.com/results?search_query=%23cluster5mink"">#Cluster5Mink</a> mutations rendering current vaccines no longer effective."
2021-04-26T23:17:25Z,Give them my vaccine I&#39;m not getting one.
2021-05-02T01:27:33Z,Your dense Dee Dee
2021-04-26T23:11:12Z,"2,500 ppl a day  out of a billion I mean? Acting like it’s 50k a day."
2021-04-30T17:43:42Z,"Ya your right Benny. That would only add up to around a million people per year. As well who cares about the nearly 600,000 that have died in the US. Drop in the bucket. How pathetic."
2021-04-30T17:45:44Z,@@1258stdavid I know you don’t. Libs love lowering the population by any means necessary
2021-04-30T20:47:54Z,@@ben6720 sure whatever you say
2021-05-01T15:49:30Z,@@ben6720 yeah that&#39;s why your hero Trump ignored and lied about Covid which cost thousands of lives. And you nit witts still supported him.
2021-04-26T23:09:43Z,"Man, this is not good at all. Pray for India and pray no new mutants come out of this. If India sent us supplies we had better respond in kind"
2021-04-26T23:04:58Z,"I am an Indian, i believe🙏 it&#39;s all due to hindu blind bakht.. Which are responsible for this tsunami, including theaf modi."
2021-04-26T23:03:10Z,"Our deepest Sympathies and much Love from Istanbul ,Turkey, We met many Indian people visits our country Turkey, city of Antalya, we love Indian weddings , so colorful so much fun,They are the nicest people, they love our Turkish food we love Indian food. We pray to God that this will be over soon, India is smart scientific and strong country. They are going to beat this .Hugs everyone :("
2021-04-28T09:12:28Z,Thank you. You&#39;re too kind. Appreciate it
2021-04-26T22:43:12Z,"Indian need Wright now is medical supplies but specially take it seriously the social distances, I heard that they don’t have any lockdown,they do party,event etc, now COVID tsunami is happening,it’s the government and the people fault  but hope they win these nightmares."
2021-04-26T22:37:53Z,W.H.O. should pay the USA
2021-04-26T22:37:51Z,1.4 billion people.. Its gonna get even worse
2021-04-26T22:36:32Z,Please literate OUR LEADERSHIP
2021-04-26T22:30:48Z,India is over confident nation .
2021-04-26T22:30:18Z,"India deserve it and i am with the host of this show, they are the people with over confidence"
2021-04-26T22:28:13Z,They need to close the country !!
2021-04-26T22:10:29Z,The US can&#39;t move those vaccine to India it&#39;s in the contract
2021-04-26T22:10:14Z,Biden please do something...for India
2021-04-26T21:59:36Z,Bet you they won’t send them the JJ vaccine. It being so “trustworthy” and all.
2021-04-26T21:56:30Z,Sikh community helping and  volunteering again. Giving oxygen and doing cpr on the road side.<br><br>Amazing group.
2021-04-26T22:44:39Z,Mr K Punjab is in India dimwit
2021-05-04T04:19:05Z,Mr K Another of those illiterate modi boot lickers
2021-04-26T21:55:18Z,Why not send the excess supply to South America? Ya know the content that we are already on...
2021-04-27T00:10:20Z,I think Brazil is fucked too
2021-04-26T21:49:58Z,China will help.   They’re happy this is happening &amp; keeping very quiet.  China is India’s neighbour.  Shame on you China.
2021-04-26T21:36:53Z,Yo god&#39;s getting good at plague inc
2021-04-26T21:49:48Z,And the cure it’s 80 Percent. We’re getting to the end.
2021-04-26T21:36:11Z,"For everyone saying god bless, religion has ruined india. The current ruling party uses the religious sentiments of people as a manipulation tool and therefore they allow massive gatherings of more than a million people like as seen on the Kumbh Mela. Religion is the enemy of humanity. We don&#39;t need blessings anymore, we need help."
2021-04-26T21:35:10Z,"Sad, sad, sad! And shame those who know Ivermectin therapy works but will not provide it to suffering people! Drs in Mumbai have known since July 2020 that Ivermectin works. Many countries have had great success, but the information is being suppressed. WHY?????@t"
2021-04-26T21:34:47Z,Hi there
2021-04-26T21:33:04Z,But why? India shut off exports for key pharmaceutical ingredients last March when the pandemic first hit. Ingredients that the U.S. and many other countries needed. But now we&#39;re going to give them supplies that we need to keep Americans alive? Where&#39;s the logic in that?
2021-04-26T22:24:50Z,"FYI India can still shut the API for phizer vaccine,it&#39;s made in India, global pharma is interdependent. India is not asking vaccine, it&#39;s ingrident on which America is sitting,we already provided 64 million to Europe + Africa + Brazil + Latin America. America is useless to most of world. Europe will be best to reply on this, how US bought there vaccine in advance😅. Those idiots doesn&#39;t know the virus will again come back from diff parts of world. How long u will shutdown. Remember 2020 of urs."
2021-04-26T21:27:27Z,"India has tremendous problems that make this much worse. So many poor living in the streets, terrible pollution. In every corner. Mountains of garbage everywhere and a caste system that only makes things worse, and corruption that makes trump look like a boy scout.. And my comment is from many many many months of hands on in person experience"
2021-04-26T21:25:10Z,India never prepared for there 1.5 billion people. That’s more people that Europe and USA put together. They declared victory over covid and decided to gather for mass political and religious gatherings.
2021-04-27T17:53:43Z,Yes true .no one cares .people don&#39;t wear mask at all .
2021-04-26T21:22:25Z,Hmmm and the USA was just dumping out ventilators they not using anymore in landfills brand new in boxes not even opened  😒 just saw it like last week
2021-04-30T00:59:28Z,😳
2021-04-26T21:11:28Z,"The US is doing the same thing, opening up too early!"
2021-04-27T21:37:12Z,America already vaccinated 40% of its population so no it’s not too early.
2021-04-28T06:25:42Z,Variants!?
2021-04-26T21:11:02Z,"Damn, I’m starting to think this is gonna go on for years and years 😩"
2021-04-26T21:36:16Z,Yeah...seems like the vaccine won’t help as much as we expected. Not saying you shouldn’t get it but Covid might be with us for the next decade.
2021-04-26T22:48:08Z,100 years ago so-called Spanish flu went on for about 3 years😷 <br>I don’t think covid is going on for decades.
2021-04-26T23:00:47Z,@@user-qm6st3rg8g the flu is still with us today.
2021-04-26T23:17:32Z,@Jonathan Gullett Trump also said there wouldn’t be any deaths and covid would be over by spring. I’ll take advice from fortune cookies before Trump.
2021-04-27T00:33:40Z,@Jonathan Gullett I&#39;m a conservative.  But I&#39;m also educated.  Deal with it... Do you know how dumb you sound?  Grow up.
2021-04-26T21:09:07Z,I have a good friend in India who has covid-19 now. I&#39;m so sad. 😢
2021-05-02T03:23:09Z,Dulcelina Cabral Thank God he&#39;s negative from covid-19 now. He&#39;s just resting cause he still feels weak. Thank you.
2021-04-26T21:02:18Z,The entire world is going to be impacted.
2021-04-26T20:53:28Z,"$1000 for oxygen tank... these people just need to stop crowding out, as for variants, viruses mutate get over it"
2021-04-26T20:49:18Z,"Ask Israel...they&#39;re the smart ones making Hydroxychloroquine....they have lots n it works...proven the vaccines don&#39;t work. And no its a lie that the hydroxy is bad...not true...money scam for them to get richer off vaccibes<br>..<br><a href=""https://www.reuters.com/article/us-health-coronavirus-brazil-hydroxychlo-idUSKBN249396"">https://www.reuters.com/article/us-health-coronavirus-brazil-hydroxychlo-idUSKBN249396</a>"
2021-04-26T20:44:15Z,"as biden allows mass immigration and taking them to various cities across the country...  unvetted, untested...  we need to help our own country first.  india has a billion people.  is china helping?"
2021-04-26T20:44:05Z,Kashmir or Muslim&#39;s Par Zulam Karna Ki Saza  Mil Rahi Ha India KO.🤔🤔🤔 Allah Ki Lathi Ba Awaz Hoti Ha.🤔🤔🤔
2021-04-27T11:44:24Z,kashmir humara hai  chorr ho tum dusro ki chezzo ko khudka samj rhe ho orr waqt batayega allha kiske saath hai . khuda hafis orr hai radhe radhe 🙄
2021-04-27T19:45:05Z,@@lifeless8457 Inshaallah Ghazwa e Hind  Hoga🤔🤔🤔. Kashmir or pura India Azat Hoga Rss or bjp sa.🤔🤔🤔
2021-04-28T03:18:15Z,@@greatman4107 i didn  t  understand what u said but ... muje ek chezz puchni  hai tum logo ye kyo chahete ho ki islamic dharam  je rhe bus dusre dharam ke liye bhi respect do bhai ..... aise jambujakar dharam change karvana allah ko bhi acha nhi lagta
2021-04-28T03:40:35Z,"@@lifeless8457 I am already respect all religion&#39;s but  India RSS Bjp is killing Muslims Peoples ,Child&#39;s ,Women&#39;s rape&#39;s in Kashmir and still continue  and all over the India . So Allah is giving punishment india . u  Understand what I am saying."
2021-04-28T03:44:50Z,@@greatman4107 hmm is it bcz bjp i don t  know tho.. iam from rajasthan .. but its not the fault of my friend dadu whi just died bcz of corona its really worse situation 😰😟😟😟😞.
2021-04-26T20:43:32Z,Praying for you all<br>God bless you all <br>From Fiji island 🇫🇯
2021-04-26T20:37:47Z,HOW CAN YOU LET PEOPLE STARVE TO DEATH BECAUSE INORDER TO GET MINIMUM WAGE JOB THEY HAVE TO PAY 85.00 DOLLARS FOR A SHOT.  THE UNITED STATES REFUSES TO GET REAL ABOUT COVID-19.
2021-04-26T20:36:11Z,"So I say: not so fast to dismiss Covid 19. This is not your everyday <a href=""http://flu.be/"">flu.be</a> careful, and pray. God still in charge.look at Michigan, do not look at Texas. Unless we regrear later. This thing will not be over even in 2022."
2021-04-26T20:34:35Z,Wish they could’ve tied an initiative of sorts on putting more pressure on stopping SCAMMERS in India in an exchange for supplies... Maybe some promises at the very least. India is notorious for defrauding Americans and others worldwide 🌍 (My statement does not mean they should suffer because of the poor actions of thieves within their communities) So don’t go there. I just want more actions against these scamming rings
2021-04-26T20:34:24Z,"God is good.. MAMA MARY loves you,all indians Peoples..Have Faith..Be strong.We pray.Lord, HEAL THE WHOLE WORLD 🙏❣️♥️❤️"
2021-04-26T20:38:25Z,I am an Indian Catholic thank you so much for your prayers 🙏❤
2021-04-26T20:34:01Z,Why is America always the ones stepping in to help  we need other countries to help too  our poor friends of families in India oh lord please DIVINE INTERVENTION.  WORLD WIDE PRAYERS ARE A MUST
2021-05-02T01:26:10Z,"France. Germany, Canada etc etc have all sent aid"
2021-04-26T20:29:01Z,"OMG AND ALL THOSE VENTALATORS THAT WERE FOUND DUMPED OUT STILL IN THE BOXES ,BRAND NEW ,JUST THROWN OUT, THIS IS SO BAD ,HOLY LORD, THEY ARE IN MY PRAYERS..."
2021-04-26T20:46:57Z,Wow...who did that? Dumb whether they needed them or not...wasteful
2021-04-26T20:27:11Z,"ABC News thanks for bringing india s real situation, Here cases are worse here situation is worse far more than you are talking. Here media fights with people not with the govts. I pray all indian get cured but it time to all international community to think on such type of dictators  who is thinking just winning the election s and leave all country men to die. Because I know losing hearted person beside u is no more. It&#39;s 110% govt failure. . . ."
2021-04-26T20:24:54Z,<b>Indian government did nothing</b> and they expect US to step in with their tax payer money to help culpable Modi Government.
2021-04-26T20:19:52Z,Father God by the merits and the precious blood of your son our lord and savior Jesuscrist please HELP THESE PEOPLE......I PRAY 🙏.....AMEN
2021-04-26T22:11:05Z,Don&#39;t you people hate &quot;INDIANS &quot;?
2021-04-26T22:42:39Z,YOU PEOPLE??? who is you PEOPLE? 🤔
2021-04-27T20:50:53Z,@@yourallsinners1336 who hate ??? which people ???
2021-04-27T21:23:37Z,"christ-ians, zues followers."
2021-04-27T21:27:21Z,?
