PublishedAt,Comment
2023-03-02T17:31:41Z,I&#39;m fully vaccinated
2023-03-02T17:31:20Z,You stupid neighbors think it&#39;s a joke
2022-11-18T23:23:24Z,"<a href=""https://www.youtube.com/watch?v=DbBmE67T4r8&amp;t=1m15s"">1:15</a> This is the funniest thing I&#39;ve ever seen"
2022-11-18T23:21:47Z,"<a href=""https://www.youtube.com/watch?v=DbBmE67T4r8&amp;t=1m38s"">1:38</a> This is why you&#39;re my favorite youtuber you make amazing content for us every day"
2022-11-18T23:10:11Z,"<a href=""https://www.youtube.com/watch?v=DbBmE67T4r8&amp;t=2m42s"">2:42</a> that was so funny"
2022-11-18T23:09:51Z,"<a href=""https://www.youtube.com/watch?v=DbBmE67T4r8&amp;t=1m38s"">1:38</a> This is why you&#39;re my favorite youtuber you make amazing content for us every day"
2022-11-18T23:09:44Z,"<a href=""https://www.youtube.com/watch?v=DbBmE67T4r8&amp;t=1m38s"">1:38</a> This is why you&#39;re my favorite youtuber you make amazing content for us every day"
2021-11-15T14:38:13Z,<b>Keep this poison away from children</b>
2021-11-13T13:51:18Z,Gross ah sick. Super nasty. What’s in this trash. Fetal line tissue. No thank you where’s the dislike ratio!?
2021-11-12T16:59:55Z,when ABC And YouTube remove the dislike button:<br>THIS COMMENT IS THE DISLIKE BUTTON
2021-11-12T06:21:53Z,If fda members work on the board of pfizer and Moderna. They will approve. Ask gotlieb and hahn.
2021-11-12T01:51:06Z,Vaccine ?
2021-11-11T22:43:44Z,About time! Sign me up
2021-11-11T22:08:16Z,SARS-CoV-2 is a whitetail deer virus. Your not a wild animal Y&#39;ALL.  (FDA LOGIC)
2021-11-11T07:18:07Z,"AMERICAN PANDEMIC &amp; ANTI-VAXXERS ARE AN INTERNATIONAL JOKE.<br>Population:      US 333M       NZ 5M   American population is 66 times larger than New Zealand. <br>Covid deaths:  US 780,102   NZ 33    American Covid deaths is 23,639 times larger than New Zealand.<br>WTF:                 US parents protest about?         A: 184 school shootings in 10 years                B: Masks."
2021-11-11T03:10:59Z,No thank you
2021-11-11T02:02:26Z,"BOOSTERS FOR LIFE. AND NO DONUTS. OR BEER, HAMBURGER, LAP DANCE. HAMBURGER? THOUGHT THEY WERE GOING TO OUTLAW MEAT. AFTER THE JAB."
2021-11-11T01:03:32Z,"Folks, it has been 2 solid years now and how many people do you honestly know of that passed &quot;of covid&quot; that were not already 100% for sure dying of completely unrelated terminal illness?<br><br>Yet, the protected need to be protected from the unprotected by requiring the protected to use the protection that does not protect the protected?"
2021-11-11T01:01:18Z,Boost this &gt;&gt;&gt; 💨
2021-11-10T21:37:33Z,Disgusting... People actually believe the government and big pharma care about your health.
2021-11-10T20:25:24Z,Pharma is covered legally. Their product is labeled accurately- &quot;promotes immunity&quot;. Only media is misrepresenting the product&#39;s abilities.
2021-11-10T19:53:21Z,Fake news! The COVID-19 vaccines aren&#39;t really vaccines that give you immunity to COVID-19. If they were why are &quot;fully vaccinated&quot; people all over the world still getting infected? You sheep are thoroughly brainwashed.
2021-11-10T19:49:06Z,Pfizer doesn&#39;t ask it tells the FDA what to approve.
2021-11-10T18:25:32Z,How&#39;s governer gruesome doing with his Bell&#39;s Palsy?
2021-11-10T18:16:45Z,"A &quot;vaccine&quot; so effective you need a booster shot every month <br>For a virus so deadly you have to take a test to know if you have it<br>Makes sense to me"
2021-11-10T18:03:23Z,"&quot;If someone dies WITH covid-19, we are counting that as a Covid-19 death.&quot; - Direct quote from Dr. Birx at the Coronavirus Task Force press conference. You could literally make a stuffy nose the leading cause of death using this rule."
2021-11-10T18:02:52Z,"but also there will be a surprise outbreak.&quot; - Anthony Fauci, 2017 at Georgetown University"
2021-11-11T04:55:42Z,Their is documents online that show that the nih funded in 2014 and 2015 they released it to public online.
2021-11-10T18:01:11Z,"The fact that this is the quickest approval in FDA history, makes me even more hesitant"
2021-11-11T14:41:41Z,"yeah exactly, it’s crazy how they can make a COVID-19 vaccine in like two seconds, but yet they can’t find the cure for cancer"
2021-11-10T18:00:45Z,"0.001% mortality rate for age group 0-17 in the US. This includes kids with pre-existing medical conditions. <br>(source: CDC.gov)"
2021-11-10T17:58:04Z,"There are two types of people;<br>Those who want to be left alone &amp;<br>Those who won&#39;t leave people alone"
2021-11-10T17:57:48Z,"“If you have to be persuaded, reminded, pressured, lied to, incentivized, coerced, bullied, socially shamed, guilt-tripped, threatened, punished and criminalized ... If all of this is considered necessary to gain your compliance -- you can be absolutely certain that what is being promoted is not in your best interest.” - Ian Watson"
