PublishedAt,Comment
2022-10-30T15:33:04Z,Time to track down the bastards who released this bioweapon on the world!
2021-12-01T04:38:45Z,if only china did not hide the info and reveal it to the world soon as they found out
2021-02-28T19:03:42Z,"if they want to honor these people then put trump, Steve Bannon, Stephen Miller, Kushner and other in prison."
2021-02-28T16:15:23Z,R. I. P to everyone that has passed . And prayers to the family  my your hearts heal.🙏🙏
2021-02-25T03:20:40Z,CORONA=66 6 letters in CORONA.<br>The jab=the MaRk!!! Count the number like the Bible tells us.<br>Revelation 13:18kjv<br>18 Here is wisdom. Let him that hath understanding count the number of the beast: for it is the number of a man; and his number is Six hundred threescore and six.
2021-02-25T01:16:05Z,😢❤️💭🙏
2021-02-24T23:06:02Z,"So many lives lost, so sad for a those who have suffered so much.<br>Jesus weeps..."
2021-02-24T18:43:32Z,Anyone who died in the hospital for any reason is blamed on covid19 so the numbers are wrong.
2021-02-24T16:06:32Z,😥 😔 😟 🙁 😞 😿 😥
2021-02-23T20:49:23Z,"Biden: &quot;The people we lost were extraordinary. They spanned generations. Born in America, immigrated to America, but just like so many of them, took their final breath alone in America. As a nation we can&#39;t accept such a cruel fate.<br><br>Trump: &quot;It is what it is.&quot;"
2021-02-23T18:03:38Z,My sincere condolences to those who have lost in the vid and those who have watched and/or commented here. God Bless!
2021-02-23T14:58:00Z,"I&#39;m sure that if not for the pandemic, all these people would still be alive. Right?"
2021-02-23T12:47:13Z,Let&#39;s celebrate the ones who got over the flu!
2021-02-23T11:57:44Z,and this virus is fake ?? so happy that trump is out of the house !!!!
2021-02-23T11:56:19Z,Fake NEWS
2021-02-23T12:31:48Z,Is this a meme
2021-02-23T09:53:02Z,"they died from flu   colds that became pneumonia  and the CDC BANNING A HCQ CURE    &#39;&#39;  2/20/2020.   walmart   grocery  stores  packed  . small church ?<br>EDMONTON, Alberta, February 18, 2021 (LifeSiteNews) — A Canadian pastor jailed for ministering to his flock remains in prison, awaiting trial, after refusing to agree to bail conditions that he agree not to hold more church services that violate government restrictions justified by COVID-19."
2021-02-23T09:33:13Z,THIS IS SO NOT FAIR 😭😭😭😭😭😭😭😭😭😭😭😭🤦🏽‍♀️🤦🏽‍♀️ LORD HAVE MERCY
2021-02-23T09:20:52Z,We just had a funeral for my grandma..and tomorrow is one my closest uncle maybe THE closest uncle I had.... such a tragedy it caused for my family to take away the two most crucial parts of our entire family traditions... they were the two that were ALWAYS the shine of the party.... condolences to those who we have lost...
2021-02-23T09:16:47Z,Thku for compiling this tribute to some of the lives lost to covid 19
2021-02-23T09:13:41Z,So sorry for everyone lost  and their families
2021-02-23T09:07:17Z,Wow... just wow.
2021-02-23T07:36:04Z,Everyone is so heavy-set.
2021-02-23T06:21:48Z,So sad I last my uncle two weeks ago I hope everybody get safe in this COVID-19
2021-02-23T06:01:00Z,My daddy died a month ago. He was the kindest man a friend to all. He and my mother foster kids with special needs for 30 years. Having numerous kids through their home. I am so sad that covid took my daddy. We watched through a window while he took his last breathe. I begged for my mother to be able to hold his hand while he slipped away but we were denied that. That was the hardest part.
2021-02-23T05:32:28Z,This is so sad 😞
2021-02-23T04:33:00Z,"Then Jesus said to the crowds and to his disciples: “The teachers of the law and the Pharisees sit in Moses’ seat. So you must be careful to do everything they tell you. But do not do what they do, for they do not practice what they preach. They tie up heavy, cumbersome loads and put them on other people’s shoulders, but they themselves are not willing to lift a finger to move them.<br>Everything they do is done for people to see: They make their phylacteries wide and the tassels on their garments long; they love the place of honor at banquets and the most important seats in the synagogues; they love to be greeted with respect in the marketplaces and to be called ‘Rabbi’ by others.<br>“But you are not to be called ‘Rabbi,’ for you have one Teacher, and you are all brothers. And do not call anyone on earth ‘father,’ for you have one Father, and he is in heaven. Nor are you to be called instructors, for you have one Instructor, the Messiah. The greatest among you will be your servant. For those who exalt themselves will be humbled, and those who humble themselves will be exalted&quot;.<br><br>You shall not make for yourself an image in the form of anything, in Heaven above or in the Earth beneath, or in the waters below. You shall not bow down to them or worship them, for I the Lord your God am a jealous God, punishing the children for the sin of the parents up to the third and fourth generation of those who hate me, but showing love to a thousand generations of those who love me and keep my commandments.<br><br>If my people who are called by my name, humble themselves and pray, AND TURN FROM THEIR WICKED WAYS, I will hear from Heaven, will forgive their sins, and will heal their land.<br><br>And when you pray, do not be like the hypocrites, for they love to pray standing in the synagogues and on the street corners to be seen by others. Truly I tell you, they have received their reward in full. But when you pray, go into your room, close the door and pray to your Father, who is unseen. Then your Father, who sees what is done in secret, will reward you. And when you pray, do not keep on babbling like pagans, for they think they will be heard because of their many words. Do not be like them, for your Father knows what you need before you ask him.<br><br>This, then, is how you should pray:<br><br>Our Father in heaven,<br>hallowed be your name,<br>your kingdom come,<br>your will be done,<br>on earth as it is in heaven.<br>Give us today our daily bread.<br>And forgive us our debts,<br>as we also have forgiven our debtors.<br>And lead us not into temptation,<br>but deliver us from the evil one.<br><br>For if you forgive other people when they sin against you, your heavenly Father will also forgive you. But if you do not forgive others their sins, your Father will not forgive your sins.<br><br>&quot;Matthew 5-7 NIV Bible Gateway&quot;, we can use google search.<br>These are the teachings,<br>The Righteousness of our Lord Jesus Christ our God.<br>REPENT, and start doing what is right.<br>If you abide my teachings, you are really my disciples; then you will know the truth, and the truth will set you free.<br><br>A time is coming and has now come, that the true worshipers will worship the Father in Spirit and Truth. God is Spirit, so his worshipers must worship in the Spirit and Truth; they are the kind of worshipers the Father seeks.<br><br>In the New Heaven and New Earth,<br>only Righteousness dwells.<br>May the Spirit of our Lord Jesus Christ our God be with you all."
2021-02-23T04:31:31Z,"Angers me that a salty politician took barely any actions and ignored the virus just so he could get re elected, this world and its decision making!?"
2021-02-23T04:29:56Z,R.I.P GRAMPS . I hope we meet again in the next life
2021-02-23T04:26:33Z,Thanks David for reporting on such a  heartbreaking story with such empathy.
2021-02-23T04:18:24Z,I’m crying may their souls Rest In Peace now their all of heaven with God 😭😭😭
2021-02-23T04:08:25Z,Don&#39;t get the poison vaccine
2021-02-23T03:45:08Z,"The hungry increase histochemically request because alley putatively steer upon a tested field. extra-large extra-small exuberant, sophisticated sarah"
2021-02-23T03:38:05Z,RIP. So sad
2021-02-23T03:35:15Z,Have you noticed it hasn’t been the politicians or the filthy rich dying in numbers. Kind of makes you think .
2021-02-23T20:48:09Z,They have been.  Primarily GOP politicians who claimed the virus is a hoax.
2021-02-23T03:31:21Z,Another platform to trash our former President? Hope you all enjoy your new life under communism. I feel sad for all the lives lost but it is NOT our former president&#39;s fault.
2021-02-23T03:27:06Z,"The quack piccolo therapeutically suit because lily reassembly suggest during a merciful cemetery. enthusiastic, thoughtless sister-in-law"
2021-02-23T03:25:46Z,"&quot;Remembering the lives lost to COVID-19&quot; motivates us, the people of America, to redouble our efforts to rapidly find out at any given moment, including even while On-Line, who among us are unwittingly contagious (i.e. pre-symptomatic or asymptomatic) in order to <a href=""http://www.youtube.com/results?search_query=%23convinceitforward"">#ConvinceItForward</a> for them to call their doctor and to self-quarantine per CDC guidelines in hopes of stopping this pandemic instead of having more <a href=""http://www.youtube.com/results?search_query=%23mourninginamerica"">#MourningInAmerica</a>. Thus, we&#39;re hoping for the best while preparing for the worse-case scenario of the <a href=""http://www.youtube.com/results?search_query=%23ukvariant"">#UKvariant</a> strain(s) mutations and others like the South African, Brazilian, Californian &amp; <a href=""http://www.youtube.com/results?search_query=%23cluster5mink"">#Cluster5Mink</a> mutations rendering current vaccines no longer effective."
2021-02-23T03:20:05Z,♥♥♥♥♥♥♥♥ This hits hard :( Much love to everyone who lost a loved one. We see you and we care a lot
2021-02-23T03:18:52Z,"I want to say we will remember all those 500,000 people that passed away due to this virus. Let&#39;s hope that this year we might see the end of this pandemic. My thoughts and prayers go out to the families and friends of their loved ones they lost to COVID 19."
2021-02-23T03:18:32Z,I&#39;m glad I&#39;m still alive.
2021-02-23T03:13:51Z,For once this comment section is united ♥️
2021-02-23T03:13:42Z,Oof
2021-02-23T03:07:57Z,You are not special. You&#39;re not a beautiful and unique snowflake. You&#39;re the same decaying organic matter as everything else. We&#39;re all part of the same compost heap.
2021-02-23T02:55:49Z,Democrats: Never Let a Good Tragedy Go to Waste
2021-02-23T02:32:12Z,Rest in the Light beautiful souls💗
2021-02-23T02:24:26Z,"All because some choose not to distance, wear masks and wash their hands"
2021-02-23T02:07:17Z,We miss you all and see you all in heaven one day 👪
2021-02-23T02:06:32Z,Prayers for all who lost family to Covid and those who lost loved ones during this time. Find ways to grieve as funerals are nearly impossible. ❤️
2021-02-23T02:03:39Z,Tears right now may all who lost their lives to COVID-19 may you spread your wings and fly and may your family and friends heal in your memories.
2021-02-23T02:00:15Z,"Half of million just within  year , unbelievable 😔 R.I.P  Makes me sad and also mad , could’ve save so many of them"
2021-02-23T01:59:06Z,"Was it in fact Covid or a heart attack, a stroke, cancer, pneumonia, other diseases or comorbidities or even an accident ? The CDC admits all these causes of death were listed as Covid on death certificates."
2021-02-23T01:58:50Z,May God bless them all
2021-02-23T01:55:43Z,"Finally we have a chance to remember each of Covid victims. So many lives, so many stories. It&#39;s so heartbreaking to watch it. 500,000 people amount to the population of a city in the US such as Tuscon  AZ or Fresno, CA. It is just so tragic."
2021-02-23T01:54:10Z,The 9 year old girl from San Antonio was probably the one that hit reality for me see that anybody can get it
2021-02-23T11:58:22Z,that and the 20 year old girl from texas !!! it so heartbreaking
2021-02-23T01:50:57Z,It&#39;s sad to see that people don&#39;t take this seriously until they get it
2021-02-23T06:18:49Z,It’s fake af.... paid actors or they died from health problems
2021-02-23T07:02:11Z,@@cocopops4974 well i wasn&#39;t paid when I got covid i didn&#39;t die from and health problems so what&#39;s your point
2021-02-23T16:13:47Z,@@stanleykelley8191 did you know that the pcr test has a 90% false positive? So how many thousands of thousands died from something else than covid?
