PublishedAt,Comment
2021-06-01T11:30:07Z,This will be a arse kissing exercise from joe Biden to his business partner the ccp
2021-06-01T11:17:24Z,We would ALREADY HAVE THE REPORT if Xiden hadn&#39;t canned Trump&#39;s investigation.
2021-06-01T11:09:37Z,"The United States, Australia, Germany, France, Britain, Spain, India, Canada, Brazil, Turkey, South Africa and other influential countries should join forces to make China pay the price. Remember in 2020 china ban flights in side China but not to out side"
2021-06-01T11:06:42Z,China must held accountable and pay at least for every family lost member due to COVID and for every business closed
2021-06-01T10:57:56Z,Always one step behind president Trump.
2021-06-01T10:53:41Z,"It came from the same country that makes your diapers, sloppy joe."
2021-06-01T10:52:34Z,Buck fiden!
2021-06-01T10:37:42Z,"Biden is such a snake! Everytime he talks, he lies"
2021-06-01T10:08:04Z,"Only a year too late. A year ago Biden and the demonrats were calling Trump xenophobic for wanting to look into the source of the pandemic. Everything Trump said and did, they called racist, xenophobic, illegal, anti American, anti military. But who&#39;s the administration who didn&#39;t do anything to celebrate those who gave all for our country. Harris saying, have a nice 3-day weekend. We knew she disrespected the military and now the police, even though she was in charge while in California. She hates military and anything law and order. She encouraged rioters last year to continue, even sending money to bail out rioters. Come on man!"
2021-06-01T09:21:32Z,Once again Donald Trump was right again.
2021-06-01T09:15:27Z,Biden is a reed in the wind whichever way the wind blows that&#39;s the way he goes he has no integrity and actually know you even not even any short-term memory
2021-06-01T09:03:07Z,Covid19 rna<br> Rockfeller=fauci=obama=gates
2021-06-01T09:02:31Z,"Trump donated his salary to charity while biden is donating his to China , what a dog !"
2021-06-01T09:02:24Z,"Both China and the Democrats wanted Trump out, you do the math."
2021-06-01T08:24:22Z,"COVID<br>IS<br>ACTUALLY<br><br>THE<br><br>FLU"
2021-06-01T08:24:09Z,Great point... ALL COMPANIES THAT DONATED TO PRESIDUNCE XIDEN&#39;S candidacy should pay for 4 covid. SUE THEM ALL INTO SUBMISSION!
2021-06-01T08:21:39Z,"&quot;The Vax was Not brought in for Covid, Covid was brought in for the vax. Once you realize that, everything else makes sense&quot; - Dr Reiner Fuellmich. Attorney for Covid Crimes Against Humanity."
2021-06-01T08:21:03Z,"Where is that Alex Jones was right jar, again?"
2021-06-01T08:16:09Z,Fcks sake how does everyone know but Biden?
2021-06-01T08:13:48Z,HE IS JUST WAKING UP. TRUMP HAD ALREADY CONFIRMED CHINA AS CULPRIT  AND STARTED ON VACCINE.<br>ARE PEOPLE REALLY SO STUPID BELVE THE SNIFFY JOE TELLING YOU THAT HE IS THE ONE WHO DONE IT.<br>THERE IS SOMETHING FUNDAMENTALLY WRONG WITH DEM VOTERS.
2021-06-01T08:12:41Z,Pfffft. Biden doesn&#39;t call for anything. He parrots his puppet Masters. He&#39;s not even president. It&#39;s time to round him up and set him aside. Know what I&#39;m sayin? Not sure how much more of this s*** show we can take
2021-06-01T07:58:06Z,"We, America, paid $600,000. to the Wuhan Lab to attack America and the world with this pandemic. Thanks Obama."
2021-06-01T07:45:52Z,<b>Dr Mengele Fauci is guilty of Genocide.</b><br><br><b>- Robert Wilner.</b>
2021-06-01T07:44:43Z,<b>Like an arsonist helping to put out the fire it stared.</b><br><br><br><b>Maricopa County Audit Arizona.</b> 👍🏻
2021-06-01T07:30:26Z,Lord Jesus. Day by day we recall your saving work on the cross. We are eternally grateful for your loving mercy and healing. You are our wonderful saviour. May the unsaved of this world come to know you before it’s too much. Amen
2021-06-01T07:30:20Z,Teachers who told their students that America is evil  may move to another country they think good for them.
2021-06-01T07:29:32Z,Send a bill to China? lmao yeah.....ok
2021-06-01T07:21:32Z,NEED TO PUNISH CHINA SEVERELY!!!!! PUNISH THEM
2021-06-01T07:06:59Z,Your days are numbered Joesph Biden.<br><br>&quot;And they will come out of their graves! Those who have done what is good will experience a resurrection to eternal life. And those who have practiced evil will taste the resurrection of judgment!&quot; (John 5:29)
2021-06-01T07:02:29Z,Ask fauci
2021-06-01T06:57:07Z,Till your so lost and confused broke to economy dollor well🤥😊😷🤭😜5 watch!. Sold you out EVE!.🤣
2021-06-01T06:41:29Z,"609,767 deaths 34,113,146 covid cases, 1000 Americans are dying every day from the Trump virus, even after his WH took control of all hospital data from the CDC &#39;it is what it is&#39; since Trump allowed over 40,000 infected citizens to enter from China via Europe after his shutdown."
2021-06-01T06:38:22Z,If Biden doesn&#39;t take immediate action now I bet will only allow China to do something worse. Not allowing the WHO in only raises more suspicion what are they covering up. Those found to be tangled with China should be held accountable and prosecuted.
2021-06-01T06:34:22Z,we could have done that 1 year earlier if <i>____</i> didn&#39;t call ppl names for suspecting China
2021-06-01T06:26:45Z,"Putin&#39;s Russia is not normal, but a seriously ill country. A very contagious disease called fascism. Countries that contracted fascism from Putin&#39;s Russia become its allies: Belarus, Syria ."
2021-06-01T06:19:46Z,"The list of who voted is public. There are no names on that list that are dead, duplicate, unidentified, underage, or non-citizens - NONE. If there were, and they could be shown to be, they would be, and then they would be corrected. But this is not happening. There were not &quot;massive numbers of dead people voting&quot; - Trump is a LIAR and a conman."
2021-06-01T06:14:54Z,"I remember the good old days when blaming China was racist. Cmon USA, Make America Great Again!"
2021-06-01T06:09:49Z,"Ask Hunter, Big Guy."
2021-06-01T06:05:42Z,"If you call for the report as president you ,if your corrupt, can control the outcome of the report. Bidens, made for the public, illusion of wanting the truth. Cover up in the making"
2021-06-01T06:02:40Z,He won&#39;t find anything. But hey he&#39;ll make the effort.
2021-06-01T05:56:22Z,Will Hillary be buying him a classified report?
2021-06-01T05:51:00Z,"The Biden administration is slowly coming apart at the seams, starting show there true colors."
2021-06-01T05:41:05Z,Imagine using the word intelligence in the same sentence as JOE BIDEN! <br>How can China take Joe Biden seriously?<br>Then there’s Kamala Harris!
2021-06-01T05:40:08Z,Nope we dont trust you BIDEN.
2021-06-01T05:28:16Z,"Ugh. ...their just trying to divide and play both sides .they dgaf , in my country the media for the last 6 months won&#39;t touch joe with a 10 foot pole."
2021-06-01T05:25:38Z,"Oh now he calls for an investigation... before we were called racists, conspiracy theorists, etc."
2021-06-01T04:55:59Z,Biden calling for A Intel report on the origins of coved Would be like Having the fire chief Do a report on a fire he set
2021-06-01T04:52:56Z,"We already saw the origin of the Corona virus that originated in Wuhan, China on newsfeed  What else is there but the lies that President Trump told us about"
2021-06-01T04:48:41Z,CCP 🐶 s = CNN
2021-06-01T04:40:39Z,JOE WAS IN HIS BASEMENT DEFENDING CHINA.
2021-06-01T04:40:17Z,BIDEN has got to watch what he says since he compromised the USA by taking money from China for his family coffers.
2021-06-01T04:40:04Z,Please share the intelligence with the world regarding the virus origin. Let the evidence speaks.
2021-06-01T04:35:01Z,"My worst scenario, if the Chinese Communist Party perfected the bioweapon covid19 I am 100% sure that they will release it to the world to achieve what they have been longing for to be the most powerful country in the world by hook or by crook."
2021-06-01T04:30:15Z,Did Biden call for a realistic Covid intel report or the fake one?
2021-06-01T04:26:56Z,This is the Fox in charge of the hen house they gave money to the China lab all this was to take down the Trump train out of steam 🚂
2021-06-01T04:20:54Z,Biden is just a weak link
2021-06-01T04:20:21Z,Scientists: cannot rule out a scenario.<br>Anti-China haters: evidence!
2021-06-01T04:19:22Z,This guys an effin scatterbrain
2021-06-01T04:18:19Z,Chinas obstruction tells you everything ya need to know. Biden ending that investigation is criminal. The Biden administration has yet to do anything right. They can’t even do “normalcy” for gods sake!
2021-06-01T04:15:36Z,"Dont be deceived, Biden diverting attention from his border crises with virus lab leaks."
2021-06-01T03:57:52Z,Tell me the truth about Detrick Lab. Please
2021-06-01T03:56:59Z,He knows exactly where it originated…
2021-06-01T03:50:38Z,So why do the Chinese accuse us as Americans  as Racist
2021-06-01T03:48:45Z,"Democrats would do anything to remove Trump from the White House. Russian hoax failed. Ukrainian hoax failed. Nancy Pelosi said she had another arrow in her quiver. To demand and push for mass mail in ballots, they need a reason, pandemic. So Democrats colluded with the Chinese to spread a bio weapon to cheat the American people of an honest election. This pandemic was planned by the Democratic Party, lead by Dr Fauci, funded by Bill Gates, hyped by fake news and approved by China.  All this to remove Trump from office."
2021-06-01T03:48:08Z,So why do they accuse Americans of  paw pW
2021-06-01T03:46:17Z,Which they are are
2021-06-01T03:45:00Z,So why are not the Chinese  accused of racism??????
2021-06-01T03:41:42Z,Not That  Americans are evil
2021-06-01T03:41:25Z,Oh sure...calling for an investigation that he has already denounced the conclusion?
2021-06-01T03:39:45Z,The Chinese have less diversity than any  Nation
2021-06-01T03:38:47Z,he should call for independent investigation on denmark spy
2021-06-01T03:37:38Z,Do you think the  Chinese are not racist? Fools !!
2021-06-01T03:37:28Z,Leftism is a mental disease and a destroyer to all empires
2021-06-01T03:35:26Z,Chinese racism is OK ???
2021-06-01T03:23:24Z,Odd how many of us knew this long before now and they called us nuts
2021-06-01T03:15:03Z,This is damage control. I believe making it an Intel report allows them to classify   the sections they want as top secret. The investigation Trump initiated allows for transparency.
2021-06-01T03:08:17Z,"Bi,den should be careful,CHINA will cut his allowance,NOT OUR PRESIDENT!!!!!!"
2021-06-01T03:04:15Z,Looks like hair sniffing jo wants more money from his China  handlers. .
2021-06-01T03:03:41Z,Here comes the real cover up
2021-06-01T03:00:03Z,Biden gets paid by China.
2021-06-01T02:57:00Z,It came from China. From the lab Fauci funded. <br>Ask him for the Intel.
2021-06-01T02:55:58Z,"&quot;Intel Report&quot; = white-wash by the deep state operatives in the CIA.  3-4 months from now &quot;nothing to see here, move along&quot;."
2021-06-01T02:51:40Z,Turn off your tv <br>Just stop listening. Ignore them
2021-06-01T02:49:37Z,Trump and his scumbag partners sell out this country and then hug the flag and call themselves patriots.
2021-06-01T02:48:14Z,"Ask Fauci, he knows<br>&quot;From the Abstract: &quot;A U.S. NIH [National Institute of Health]-funded $3.7 million project was approved by Trump&#39;s Covid-19 [coronavirus disease 2019] advisor Dr. Anthony Fauci in 2015, after the Obama White House imposed a ban on &#39;monster-germ&#39; research. In October 2014, the federal government declared a moratorium on gain-of-function research to weaponize viruses related to influenza, Middle East respiratory syndrome (MERS) and severe acute respiratory syndrome (SARS). As a result, the research was outsourced to China&#39;s Wuhan Institute of Virology, which is currently at the center of scrutiny for the Covid-19 pandemic.&quot;"
2021-06-01T02:47:05Z,Where was he months ago. If Trumph said ice cream was good he would say it&#39;s bad. Worst President ever and its only been a few months and Harris is just as bad. Hope people remember this useless administration in 2022.
2021-06-01T02:45:07Z,Youre just NOW realizing it was the China Virus?? &quot;Neanderthal thinking&quot; as Joe Biden would say. (I&#39;m a democrat don&#39;t even @ me.)
2021-06-01T02:44:42Z,Most of us figured this out with in a few months. Move along nothing to see. Now where is that boom stick that looks scary.
2021-06-01T02:44:35Z,He should go to counseling for his kid jokes. Guys a wack job.
2021-06-01T02:43:34Z,"If he’s calling for an investigation; either the fix is in or the water will be so muddy at the end that no one will believe the outcome, regardless of the answer."
2021-06-01T02:42:54Z,His Chinese masters did it.
2021-06-01T02:41:37Z,GET RID OF BIDEN.     CANADA
2021-06-01T02:38:54Z,Nobody&#39;s going to do nothing about China nobody&#39;s even going to sue trying to cuz China&#39;s not going to pay the United States is very weak everybody&#39;s going to start walking on us all around the world so let&#39;s move on to another subject
2021-06-01T02:33:00Z,Biden nothing but idiot.
2021-06-01T02:32:37Z,<b>Biden&#39;s Xenophobic</b>
2021-06-01T02:31:24Z,Biden sucks
2021-06-01T02:30:16Z,"The words “biden” and “intel” in the same sentence???? Bahahahaha, how stupid is that ???? He is one ignorant bastard."
2021-06-01T02:29:38Z,"Virtue signaling!! They don&#39;t want to know who caused the virus!! WHO CARES!! The virus did very little, the POLITICIANS created more damage than the virus every could!! POLITICIANS are a virus, a cancerous infection in America!!"
2021-06-01T02:28:43Z,"There was so much leading up to the  pandemic. TedX ,Judy Michovic, Obama etc Fauci when Obama was in office. Etc etc etc"
2021-06-01T02:28:03Z,Biden&#39;s handlers are just having their puppet give lip service he has no intention of putting pressure on China. Maybe the Liberal Media can do more news stories of Biden Eating Ice Cream.
2021-06-01T02:21:40Z,they find out it came from wuhan and still not tell us lol
2021-06-01T02:21:14Z,"a phony president on a strings ,joe while u at it let them look into your family getting rich from foreigners on the count of us americans. your son  laptop for starter."
2021-06-01T02:20:58Z,As Russian american I am disgusted by Dishonest US Media and Cunning US &quot;Intelligence&quot; for spreading misinformation about Sputnik V and Russian Scientists.<br>It&#39;s easier for US to fake &quot;Moon Landing&quot; than to admit Success of Russian Scientists.<br>YEAH!
2021-06-01T02:20:50Z,Biden will sell America to china<br>DECOUPLE FROM CHINA NOW!!!
2021-06-01T02:20:19Z,IT ALL LEADS BACK TO OBAMA BIDEN FAUCI AND MOST OF THE DEMS COME ON AMERICA YOU CANNOT BE THAT STUPID CAN YOU ?
2021-06-01T02:16:54Z,Intel doesn&#39;t matter if it&#39;s coming from totalitarian sources 💯
2021-06-01T02:06:41Z,Bidumb is a liar
2021-06-01T02:06:14Z,Bidumbs is a liar
2021-06-01T02:03:35Z,Trump already did this. The Biden bastards are a year behind.
2021-06-01T02:03:09Z,"Oh, let&#39;s investigate because the people found out we shut down the already ongoing  investigation."
2021-06-01T02:01:26Z,"I think it is important to investigate the new strains genetically, because under the cover of COVID-19, I believe that there&#39;s a potential for malicious governments to release genetically modified &quot;COVID-19&quot;. There&#39;s a potential for undercover &quot;biological&quot; warfare, and what defense do we have against this?"
2021-06-01T01:58:37Z,Well the WHO won&#39;t investigate anything.  Because they helped cover it up.
2021-06-01T01:58:28Z,I don&#39;t understand how all the countries and The U.S are still allowing people from China to Travel to our country there should be a Ban from all the Flights from China period. Until they take responsibility and actually let different scientists study what really happened.
2021-06-01T01:54:38Z,What A lying  waste of a human Biden has been
2021-06-01T01:53:39Z,Formality?
2021-06-01T01:52:53Z,Blessings....
2021-06-01T01:51:24Z,"This is all a &quot;Dog and Pony show.&quot; They won&#39;t actually look into it. They they will have a covid steele document written up that says, aliens dropped the virus off in china under Trumps order."
2021-06-01T01:45:34Z,Ey joe....NOW you’re curious?  You make me sick
2021-06-01T01:45:08Z,&quot;Crap. Proof came out that everything Trump said was true and we were lying for political reasons so he wouldn&#39;t look good. Now we have to look into it&quot; - Democrats
2021-06-01T01:44:22Z,The Wu Flu Is A Chinese Bio weapon that got loose.. it has not been discovered that it occurs naturally and Biden called Trump a xenophobe for shutting down travel from China . . Think How bad the Virus would have been if Biden was president when it got out and he did nothing to stop the flow
2021-06-01T01:40:37Z,Old man could of just listened to Donald Trump. Silly Biden.
2021-06-01T01:39:42Z,Ya that&#39;s racist.
2021-06-01T01:39:19Z,What a scam he knows where it came from he’s involved I’d bet
2021-06-01T01:38:26Z,All for show... Smoke and mirrors as usual.
2021-06-01T01:37:27Z,C’mon man Joe is too weak to disagree with CCP
2021-06-01T01:35:26Z,Please impeach Sleazy Joe Biden. He was on CCP payroll and probably condoned the pandemic
2021-06-01T01:29:38Z,"Hahahahahahahaaa! Six months later, the corpse of Joe was wheeled out to make a statement. Meanwhile, China ponders wether to point out US funding for Wuhan under Fauci. The CDC investigates itself. Fauci reassures us that there was no gain of function research. Meanwhile...Chiiiiina! Puuuutin! Our great allies Isreeel. Blah, blah, border....waffle... This is all too silly to take seriously at all now. Umpti million have died. We need a kajillion dollars to save the planet. Shut the pipelines. Fire the police. Meanwhile....&quot;memorial day was always important to me...&quot; This is all a big joke right?"
2021-06-01T01:29:30Z,"I read the headline of this video to my wife and she asked if he was just going to ask Trump.  Now that the DNC and the MSM got rid of Trump by manipulating the “news” and the “facts”, they can finally look into what happened and come clean, at least partially, as to what happened.  As if we already don’t know what happened!"
2021-06-01T01:28:31Z,It came from China!
2021-06-01T01:28:27Z,The jig is up bitches lol this is the biggest scam in American history
2021-06-01T01:26:43Z,"Who ends an investigation, just to start one?   I’ll tell you, the same guy who halted building a border wall only to commence building a border wall.  What a soup sandwich this whole Administration is!"
2021-06-01T01:26:40Z,You ppl are putting your Faith in a Known Klans man Affiliate
2021-06-01T01:25:20Z,And the sham continues !   lol
2021-06-01T01:23:24Z,The US isn&#39;t the &#39;Greatest power in history&#39;.<br>It&#39;s the country that gave you your language.
2021-06-01T01:22:42Z,Now that’s almost funny.  I can write it up for him in an hour or so.
2021-06-01T01:21:47Z,"Judging by the look of the ‘Head Gear’ on those women working laboriously at developing a so-called ‘COVID-19’ Virus that would become the CCP’s Weapon Of  World Genocide, how can Biden and the W.H.O. even claim to know nothing about the CCP’s plans?!!"
2021-06-01T01:21:43Z,Its a bluff. It&#39;ll be fixed. Remember he has puppet Fauci.
2021-06-01T01:20:23Z,This is like investigating the origin of Big Foot.<br>Get it?<br>🦑
2021-06-01T01:18:51Z,Club of Rome.<br>There’s your intel report.<br>Any questions?<br>🦑
2021-06-01T01:17:22Z,"Nothing, Biden and Kamala are not doing anything because they’re with China! Wake the heck up people!!"
2021-06-01T01:16:51Z,What Biden really want&#39;s is a whitewash for China.
2021-06-01T01:15:21Z,How can you call a probe when you&#39;re involved?
2021-06-01T01:14:03Z,if it points to China will they apologize to trump 🤔  ??? probably invoke a travel ban or something  ??
2021-06-01T01:13:55Z,He probably shouldn&#39;t have shut down the investigation Trump started....
2021-06-01T01:11:27Z,Bidumb is an idiot
2021-06-01T01:11:10Z,I dumb is a idiot
2021-06-01T01:05:53Z,What changed????? All the evidence is already flushed in the toilet.
2021-06-01T01:04:20Z,We’re back to having an incompetent president that simply reacts to daily internal polling and focus groups instead of leading. I don’t know how anyone could still want one of these wind up politician dolls for a POTUS.
2021-06-01T01:03:16Z,LOL after denying it for a year. Him and his Media Minions finally admitted it was true and Americans want to know. So NOW they start talking after China destroyed the documents. Fools who care more about themselves and the risks the rest of his face. My opinion
2021-06-01T01:02:32Z,Joey will make sure that this is covered up.
2021-06-01T01:02:12Z,It&#39;s not about China. Fauci did this. Created the virus to create the vaccine.
2021-06-01T01:01:15Z,"Dear Lord, he&#39;s channeling DJT!"
2021-06-01T01:00:43Z,Biden and Harris are slim and destroying America.
2021-06-01T00:59:19Z,they just played a game with all our lives
2021-06-01T00:58:18Z,&quot;We investigated ourselves and our activists and found we had nothing to do with the virus that allowed us to take over.&quot;--- JOKE BIDEN. -1 &lt; 45
2021-06-01T00:58:07Z,Yeah it&#39;s because new evidence has came out. 🙄 but you know how fox does.
2021-06-01T00:56:08Z,"biden’s inaction over any atrocity committed by China should be expected, even worldwide suffering. biden has already stated that China only murders and enslaves human beings due to cultural differences and should not be condemned. Yet rest assured, biden’s friends aren’t suffering from the destruction caused by his “America last” campaign, they are only profiting."
2021-06-01T00:56:04Z,Biden asks the bureaucrats to &quot;get to the bottom of this&quot;.
2021-06-01T00:55:24Z,"Too late, should have listened to President Trump.  They’ve had too much time to cover up."
2021-06-01T00:55:22Z,Took him a while. He really is slow. Also not my president. Such a clown. 🤡
2021-06-01T00:54:35Z,"Nothing will change chi-coms will continue to build biological  weapons, biden admin will give aid and comfort to said communists"
2021-06-01T00:54:22Z,"Trump already shows he’s been right on about EVERYTHING,"
2021-06-01T07:16:08Z,Trump already showed he&#39;s been right on about NOTHING.
2022-06-27T17:04:02Z,I thought u said it was a bat?
2021-06-01T00:53:18Z,Remember when they called Right wingers conspiracy theorists for believing in the lab crap but now that Boe Jiden is our pres. Its fair game. Pepperidge Farms Remembers..
2021-06-01T00:53:02Z,So easy for Biden to make continued threats and give lip service. His lip service still serves Obama and Satan
2021-06-01T00:51:48Z,Bless president trump
2021-06-01T00:51:11Z,Why are we still hashing where COVID came from when it is totally obvious. Another waste of our taxpayer money for stupid and obvious things already known.
2021-06-01T00:50:56Z,And the left called the orange man racist and xenophobic for saying the exact same thing.
2021-06-01T00:50:46Z,"God/Country first!!! New generation is spoiled brats, they will have to send their children since they didn&#39;t enlist.."
2021-06-01T00:49:43Z,"BIDEN &amp; PELOSI HAVE BEEN SO BUSY WITH BOTOX TREATMENT TRYING TO HIDE THEIR WRINKLEY FACE, THEY ARE PROBABLY HAVING SERIOUS SIDE EFFECTS LIKE  MENTAL CONFUSION ETC !!! 😂 !!!"
2021-06-01T00:49:43Z,We already know where it came from.
2021-06-01T00:49:20Z,Trump called the source while he was still our president. Trump also called that the so called “pandemic” would just disappear. Well... he’s always been two or three moves ahead of any of these morons that are congressional representatives of these United States. <br>MAGA.
2021-06-01T00:48:57Z,This bogus administration is so full of HORSE SH** its ridiculous .
2021-06-01T00:48:10Z,"Breaking News: China tells Biden, that they didn&#39;t create covid. Biden: Ok, I believe you. The end"
2021-06-01T09:05:32Z,"Pretty much exactly what happened under trump. But, you guys do love projection."
2021-06-01T11:12:55Z,And &quot; China will not eat our food &quot;
2021-06-01T00:48:09Z,I never intend to commit suicide
2021-06-01T00:47:07Z,Biden will never pursue this truly<br>He owes everything to China and most especially to COVID 19.<br>JOE BIDEN WORKS FOR THE CCP
2021-06-01T00:46:42Z,It&#39;s been a year and a half it&#39;s all covered up. (CHINESE VIRUS)
2021-06-01T00:46:09Z,"Oooh. Way to go Big Guy. Better late than never.<br>What a wandering, stumbling, bumbling idiot."
