PublishedAt,Comment
2021-07-08T02:24:53Z,So what happened  to the sexual misconduct allegations?.....  $$$
2021-03-14T05:53:53Z,Conspiracy theory confirmed to be factual not fictional.
2021-03-09T04:22:27Z,"When a LEADER makes a life-threatening choice like this, that person needs to be held accountable. Prosecute him! No delay. No hall-pass. He is a piece of garbage, and always has been. The polls which show him as popular, are all lies. Corrupt, evil, misleading us, and all of the dems just &quot;LOVE&quot; him. Cuomo is a murderer."
2021-03-08T23:16:40Z,Arrest all of the Peon&#39;s that did the dirty work of Cuomo also.... they are part of the criminal enterprise....
2021-03-08T19:36:40Z,Give it up dude.       Everybody knows   <br>Its top down as I recall.
2021-03-08T15:19:54Z,nothing will happen......
2021-03-08T12:02:12Z,When are the arrests going to happen?
2021-03-08T03:44:17Z,"very very powerful elite cuomo,,, untouchable.."
2021-03-07T19:48:51Z,10 years Netflix will have a series about the scum bag
2021-03-07T18:04:08Z,Im guessing the elite are done with this guy
2021-03-07T15:40:13Z,"time to call Lennie, Tony and Paulie"
2021-03-07T13:18:03Z,How come all the sleezy people get the good paying jobs in America?
2021-03-07T09:07:27Z,CUOMO=GARBAGE.
2021-03-07T08:41:09Z,"Cuomo cover up of 15,000  Deaths in his in his  state and 3 asexual harassment allegations<br>Trump cover up causing 500,000 deaths in his country and 32 sexual allegations  not even close   RESIN YES<br>but, I&#39;m a Democrat  not a Hippocrate"
2021-03-07T08:05:13Z,Cuomo is a tool!
2021-03-07T06:23:44Z,"A new day a new Allegation against Andrew Cuomo, but you won’t see this from the Democrats.."
2021-03-07T04:26:07Z,"Democrats cheating at everything they touch.   Election counting, impeachment evidence, COVID figures, Russian collusion hoax, you name it.   The entire party needs to be arrested."
2021-03-07T01:30:40Z,"It&#39;s even worse if it becomes known that other governors (Michigan, New Jersey, Penn., Mass.) followed Cuomo&#39;s lead in sending infected patients into nursing homes."
2021-03-06T22:36:04Z,Cuomo is a crook
2021-03-06T19:07:36Z,&#39;Serial killer&#39; Swamp Cuomo neglected the nursing ship send by President Trump to help the sick people for political reasons i guess. Trying to blame President Trump for the deaths of the population. Cuomo is a real Dem Politician. Swamp Dems and hairy Joe are proud of this massacre.<br>Joe now in power.
2021-03-06T18:25:52Z,amazon should pull his book.
2021-03-06T17:31:47Z,Just like always the politician has a fall guy &amp; escapes all responsibility.
2021-03-06T16:54:05Z,Lier and a dig!
2021-03-06T16:45:29Z,Color me “surprised “
2021-03-06T15:56:44Z,"Coumo,the only Democrat who stood up to trump from the beginning of the pandemic."
