PublishedAt,Comment
2021-11-24T22:57:40Z,Why are the most cases of Covid found within the states having the most lockdown measures in place? 🤔
2021-07-17T17:57:51Z,Fear and trauma based mind control.
2021-07-16T22:01:34Z,"in five years, everyone who survived from the covid infection will turn to zombies. then we will experience a worldwide zombie apocalypse. 🧟‍♂️"
2021-07-16T12:17:32Z,"Nobody believes you anymore. The smartest of us knew you were lying the whole time, but now you’re just insulting everybody’s intelligence."
2021-07-15T14:01:05Z,Slfvyspd cisnso wbdjf ufrnf
2021-07-14T18:44:44Z,"@<a href=""https://www.youtube.com/watch?v=d7RurkwEpnw&amp;t=2m45s"">2:45</a>, isn&#39;t cigarettes still killing ppl way more than fake news? When we gon have that talk?🙄🤔🥱"
2021-07-14T18:43:01Z,"@<a href=""https://www.youtube.com/watch?v=d7RurkwEpnw&amp;t=1m50s"">1:50</a> yea you look and sound bout that dumb."
2021-07-14T18:38:20Z,Notice how that percentage continues to go down.  That will continue since this is a virus.  Those who think a single round of shots will protect them are delusional.
2021-07-14T05:29:22Z,The world is doomed this man made bioweapon is not going to end people and we do NOT have a vaccine once you do the homework .
2021-07-13T19:08:04Z,"When you begin acknowledging health concerns and effects of taking the vaccine too, then you might begin to be credible."
2021-07-13T18:40:09Z,The Doctor is very pretty
2021-07-13T18:19:40Z,A vaccine that results in lots of people having side effects lasting days to a week isn&#39;t safe.
2021-07-13T18:15:16Z,Terrorisme propaganda!
2021-07-13T18:13:28Z,Media wants people to wear masks forever.
2021-07-13T14:44:49Z,Don’t take it!
2021-07-13T14:17:48Z,Saying &#39;literally&#39; that much makes her sound ignorant
2021-07-13T21:00:40Z,Wasn&#39;t there an SNL sketch whose character did that?
2021-07-15T04:56:50Z,Nobody asked you
2021-07-16T22:02:00Z,literally
2021-07-13T09:25:37Z,"I will not comply with this vaccine. It doesn’t matter what the media has to spread, which is always only FEAR! I will not and never have worn a mask, I work in the public and I am 73 yrs old. I don’t get sick because, I keep my immune system way above average, and really that is all anyone has to do to combat this “pandemic”! That and turn off your TV and stop allowing the media to rule your lives. It is a sad day when the media, the celebrities and you name it are giving us, the public instructions on how to live, while doctors all over the world are being silenced for telling the truth about this virus. We are not ALLOWED to know the truth!"
2021-07-13T02:44:34Z,WHEN WILL THE PEOPLE RISE UP AGAINST THE MEDIA?!
2021-07-15T22:48:15Z,just detach
2021-07-13T00:05:58Z,Definition of the Zombie apocalypse:  When the jabbed begin dying and go bezerk.
2021-07-13T00:54:45Z,"BINGO  there working on turning them on now hard to believe human,s are that stupid a true mind blower"
