PublishedAt,Comment
2022-12-10T18:46:34Z,How about now?
2021-12-23T16:07:18Z,Your propaganda doesn&#39;t work.
2021-12-06T22:03:44Z,"Folks, there have now been over 50,000 breakthrough cases in Arizona, USA alone (fully vaccinated that felt sick enough to go in and be seen at hospital).<br><br>But, it&#39;s a &quot;pandemic of the unvaccinated&quot;?"
2021-10-10T19:12:22Z,I enjoyed to watch your video and your YT channel also. Your team do good content. When shall we hope for another video?<br>🤝🤝🤝
2021-10-06T23:51:04Z,This is not accurate
2021-10-06T10:17:18Z,It&#39;s only overwhelming because you keep firing employees for not getting the Vax.  Also have no seen a SINGLE packed hospital or urgent care and I&#39;m in the worst state supposedly So stop this lying fiasco
2021-10-06T10:09:11Z,Buck Fiden and MSNBS!
2021-10-06T10:02:47Z,If only there were more employed health care workers.  Oops!
2021-10-06T10:02:09Z,"Wonder what this doctor has to say about the fat people who choose not to exercise and eat a healthy diet? Would he say, I told you to start dieting and exercising, so I can’t do anything for your congestive heart.  All these affirmative action doctors need to loose their licenses to practice. Screw this doctor!"
2021-10-06T09:51:37Z,"They are pushing this crap even harder in 2021. I thought it would stop once Biden was declared the winner. Obviously, this is bigger."
2021-10-06T09:51:09Z,You know how I know they aren’t? Msnbc says they are lol
2021-10-06T09:44:50Z,Fake
2021-10-06T09:26:26Z,Just shut up of the unvaccinated and take care of your people… Trump did it before the vaccine!!!
2021-10-05T19:18:10Z,Wow! Shilling it hardcore
2021-10-05T12:48:01Z,Here in indiana they filled the hospitals with refugees and then called it a surge of the unvaccinated. All treated for free while they turned ambulances away. Why do they lie?
2021-10-05T06:48:22Z,Yeah the system tends to get over burdened when you fire a third of your staff.  This is a self made problem.
2021-10-05T06:29:43Z,It’s a pandemic of the criminally insane.
2021-10-05T06:19:48Z,The protected need to be protected from the unprotected by forcing the unprotected to use the same protection that didn&#39;t protect the protected!
2021-10-05T06:32:27Z,And here we have folks proof for another busted condom.
2021-10-05T07:17:26Z,@@PerspectiveEngineer yup I&#39;m looking at another case of it right now🤣.. cuz I guess that&#39;s how we ended up with u?🤣
2021-10-06T10:45:21Z,No No uh oh k.. sooo how&#39;s this make sense.. isreal 90% jab yet of all nations of the world!  They&#39;re the highest in cases and more!  The natural immunity is better as admitted have u not seen the latest project veritas expose them?  New video out tomorrow!  From Pfizer themselves!  But how&#39;s natural immunity create &quot;variants&quot;?! Yet the jab which isn&#39;t made for any variant is actually creating them is the facts if u actually get off TV msm PROPAGANDA and the old tech fb yt Twitter Google e.t.c then ya wont find truth unless u go to rumble and watch the creator of the thing even say not to do it cuz they are so dangerous n deadly. The medias got blood on its hands from covering up alt therapy n cures treatments e.t.c!  It&#39;s not exactly creating trust!  The other things are facts just cuz a &quot;fact checker&quot; claims without proof that something is false! By doing so they shift the burden of proof to themselves! And then must prove w/ sources just how they came to that conclusion!! Ffs man its crazy how many ppl are just falling for the PROPAGANDA and not doing research into it themselves yet wanna try to talk at us who have been looking into it since Jan 21 2019! I lost my dad to this thing before it was even known wth it was!  So I did my own research cuz I saw thr lies myself. Besides how u gonna ignore fauxi being guilty?  Wtf u can&#39;t even talk about it or question it criticize e.t.c wonder why? If it works n was sooo good u wouldn&#39;t need force it on ppl they&#39;d take it of their own free will!  The lack of common sense that ppl are still getting it even tho they already got the &quot;protection&quot; and then the again circular &quot;logic&quot; of mine wont work unless u get your&#39;s! That meant it didn&#39;t work! Ffs but u said it was &quot;debunked&quot; ok how?  Where? Receipts? Link?  I can show u telegram rumble watch Brett Weinstein and the drs u can watch the vaers the reports from those who took it believed in it now are harmed by such things we can&#39;t say and they are being censored their stories silenced millions of them!  But ya na sure debunked how? U can&#39;t just say debunked see it..a debunked doesn&#39;t work that way
2021-10-05T06:11:15Z,Lies and propaganda
2021-10-05T06:09:37Z,God Bless Stay Safe
2021-10-05T06:09:36Z,What does this have to do with Nicki Minaj&#39;s cousin&#39;s friend&#39;s swollen testicles?
2021-10-05T06:06:09Z,"2020: Nurses, doctors, police, teachers, grocery store employees, delivery people = essential workers = HEROES<br><br>2021: Nurses, doctors, police, teachers, grocery store employees, delivery people = unvaccinated = unemployment line"
2021-10-05T05:59:52Z,gtfoh alternative therapies
2021-10-05T05:56:18Z,Fake news
2021-10-05T05:54:53Z,"Interesting that they know its Delta, but there is no way to confirm a Delta infection.......ask the testing centers."
2021-10-05T05:52:31Z,"I was thinking...since this pandemic has opened our eyes to how easily medical staff can be overwhelmed, maybe in the future we should, ya know, encourage a lot more people to go into the field. Ya know, get medical degrees instead of gender studies degrees, degrees in racism, art history or how to be a buzzfeed writer."
2021-10-05T06:41:11Z,What are the numbers on people with those degrees?  What degree do you have?
2021-10-05T05:47:15Z,<b>Willie Brown/Heels Up Harris 2024</b> 🇨🇳😘
2021-10-05T13:02:29Z,I thought she was on her knees?
2021-10-05T05:46:56Z,They said 70% for heard immunity what is it now??? He just said 25% unvaccinated. These people are tyrants all of em.
2021-10-05T05:45:52Z,Misinformation = alternative viewpoints
2021-10-05T05:43:40Z,As Biden forces health care workers to be fired. Thanks China
2021-10-05T05:30:04Z,What about vaccinated patients
2021-10-05T05:29:30Z,April 2019 Scott Gottlieb stepped down as the 23rd commissioner of the FDA. June 2019 he was elected to the board of directors for Pfizer.<br>Msm lies.
2021-10-05T05:27:33Z,"No, more like hospitals are overwhelmed because they are understaffed because off all the workers they&#39;ve fired because they didn&#39;t want to get vaccinated."
2021-10-05T05:25:56Z,Show us unvaccinated and sick... stop the propaganda
2021-10-05T05:16:59Z,No it&#39;s mostly vaccinated people natural immunity is the best protection.Out of all of the people that I know that have gotten covid have got over it and are fine my 58 year old chain smoking alcoholic aunt got it and she&#39;s fine  People you need to wake up
2021-10-05T05:16:40Z,"I find this situation (what healthcare workers have to deal with) to be the most offensive and repugnant part of this whole pandemic. Look, these &quot;anti-vax&#39;ers&quot; pretend that this is a personal choice and a matter of &quot;freedom&quot;. By now the vaccine is available to pretty much EVERYONE and yet they are &quot;making the choice to be vaccine free&quot;. Oh Kay, then they should also be willing to live with the consequences of that choice. If (not when!) they get sick with COVID-19 and think they deserve medical treatment, they should be tested for the presence of the vaccine before being admitted. If the vaccine is not present and they do no have a medical reason for not getting vaccinated; give them 2 aspirin and send them home. Let them live or die because of the choice that they made. Empty out the IC units of anyone that has not been vaccinated. Medical resources should be for those people that deserve treatment; not the stupid and ignorant."
2021-10-05T05:16:35Z,Ridiculous. Healthcare workers are being fired and vaxxed are still getting sick and spreading. What&#39;s the point?
2021-10-05T05:08:02Z,"Since they wont tell you the real percentages except for those unvaccinated ( and most likely inflated ) ! When will we find out the numbers of how many of those have had the jab ? As we are finding out slowly,  there are &quot; MANY &quot; that have had the shot that are sick ! Facts ."
2021-10-05T05:06:44Z,And churches are still passing the collection plate as they scream don&#39;t get that shot. Even though the preacher and his family all got it.
2021-10-05T06:22:22Z,I know many pastors that have not taken it. Stop being silly
2021-10-05T21:34:22Z,A lot of good it would do if all their parishioners die from covid.... Obviously you&#39;re coming from a place of bitterness.
