PublishedAt,Comment
2022-05-03T13:49:36Z,It&#39;s kinda funny to look back on all the lies of MSNBC and all the people who believe them. Alot of ignorant people in the world. Step one of being informed...Don&#39;t watch Bill Gates and Pfizer sponsored news...
2022-03-01T20:39:01Z,"And yet Florida and other states love Desantis and even want him to run for president. So, MSNBC must be lying again."
2022-02-27T20:04:18Z,Attention. People be aware.  COVID-19 Data Misrepresented by Florida Governor.  Governor DeSantis has  skewed the rate to justify reopening schools and businesses.
2022-01-31T19:44:38Z,"Deathsantis has gone around the bend, no hope for him. He believes that Biden is attacking him using Covid. He is crazier than the Sociopathic 70 Year Old Toddler."
2021-12-11T05:41:08Z,What &quot;statistics&quot; are referenced depends on whose video you&#39;re watching. A bit searching of non-CNN/FOX sources of my own revealed that Florida usually wound up in the middle of the heap. Patterns don&#39;t seem to be determined by the red/blue state criteria. Thank you CNN for furthering our stupid tribal habits.
2021-11-29T21:23:03Z,Mini Trump and the Texas clown is getting ready to get it Barry Hall you want to play games here she comes
2021-11-28T08:44:08Z,Boy this didn&#39;t age well... The state with the most old people has the lowest covid rates.
2021-11-24T22:48:49Z,Pwar har har har har!   🤣🤣🤣
2021-11-15T03:47:24Z,Rin mini Trump but just as stupid.
2021-10-18T09:47:25Z,Best governor ever!🇺🇲🇺🇲🇺🇲
2021-10-16T08:54:25Z,He&#39;s encouraging his citizens to die just to grift &amp; to be elected &amp; a bunch of them love it.<br>There are far too many stupid people on this planet.
2021-10-15T05:00:37Z,Manchin should get the boot too simpithizer
2021-10-15T04:58:52Z,"He&#39;s a coward and a fraud ,just like pumpkin face,and the rest of the turn coats in the party!"
2021-10-14T17:27:23Z,DeathSantis has the intelligence of Florida beach sand.
2021-10-10T02:16:53Z,Have you even been to the hospitals here. Its mostly stack with v a x ppl.
2021-10-04T14:41:51Z,What a bad bad man.
2021-10-03T21:39:59Z,desantis has killed enough stupid maga voters that he can not win a re-election in florida  :)<br><br>there are still handful of loud magas left whom he is catering and believing that louder mouths are all he needs !!
2021-09-26T07:45:29Z,It’s evident Florida urgently needs strong leadership. People are dying- tourists are staying away. Economy will plummet. Terrible leadership
2021-09-25T17:55:48Z,"Those experts are called Doctors, they went to school for 12 plus years!! If ppl follow politicians they are going to be lead down the primrose path!! If you take away his &quot;title&quot;, he&#39;s just another crazy &quot;Florida Man&quot;!!!"
2021-09-24T15:34:12Z,Now starting to look at the G O P with Taliban faces on them.  This has become so sad to think this is now America .  Vote Blue 2022 to fix America
2021-09-23T22:26:26Z,I think Covid has singled out Florida.
2021-09-22T21:47:00Z,There should be a nationwide vote to vaccinate or not to vaccinate.  We are all in this together.
2021-09-21T22:40:11Z,He&#39;s delusional..he thinks he&#39;s going to be President!!?? He can&#39;t Gov the State of Florida...keep dreaming!!
2021-09-21T22:30:20Z,He thinks the Trump supporters are going to follow him!!?? Uh- No.
2021-09-21T17:44:03Z,It makes me sick listening to msnbc can t even listen to the whole thing
2021-09-21T17:42:44Z,He s the best governor bar none and is all common sense you people on the left are so full of bs
2021-09-21T13:39:28Z,Where is your common sense Governor Desantis? You must have left it at Yale and Harvard!  You should be locked in a mental institution? Not only stupid  but delusional!
2021-09-21T11:42:31Z,It&#39;s not stupid any more.<br>It is outright wilful ignorance.<br>Or even outright evil.
2021-09-20T20:33:41Z,We live in the UK and can&#39;t wait to travel to Florida for another holiday. However this nut job is killing people and we aren&#39;t coming to spend serious money on holiday in the killing fields known as Orlando. Please remove this fool.
2021-09-20T18:36:52Z,Mini H*T*ler promoting genocide!
2021-09-20T18:35:33Z,EVER THOUGHT YOU&#39;D SEE THE DAY????<br>When a republican was PRO freedom of choice &amp; democrats were ANTI freedom of choice??
2021-09-20T16:03:37Z,Forget the false retrumpican recall in Cali! Recall Ron DeSantis for killing his own cult members with impunity! This guy is sick and demented! Anything for his cult leader&#39;s smile!
2021-09-20T18:33:33Z,"Since New York &amp; New Jersey, Massachusetts &amp; Rhode Island have higher COVID death rates than Florida, shouldn&#39;t those governors be recalled before DeSantis??"
