PublishedAt,Comment
2022-10-31T17:07:34Z,NO LOCK DOWNS   you lie like your partner in crime FTU foutchy
2022-02-17T18:56:51Z,"The US needs more then just a Jan 6 attack on the capitol, they need only one thing....<br><br><br><br><br>mortem tyrannis"
2021-12-02T00:04:11Z,Dr. Do you have a test for this  varrient or do you just make it up as we go along?<br>Another sell out.
2021-11-27T17:06:20Z,Fox news just let me down again. Let&#39;s scare people so we can make billions off their fear.
2021-11-27T17:05:33Z,Does anyone smell fearmongering ? A distraction from real news like the Ghislaine Maxwell trial coming up.
2021-11-27T13:02:11Z,"Her mom is fully vaccinated <a href=""https://www.youtube.com/watch?v=VlseO1ZKDp4&amp;t=5m50s"">5:50</a> 🤔"
2021-11-12T15:47:50Z,"I believe the earth is flat, horse tranquilizers are good, and no one should have to take the COVID vaccine."
2021-11-10T21:11:02Z,another lie toget you to take the jab.
2021-10-28T09:36:21Z,"NEW DOCTOR<br>NEW DISEASE<br>NEW MESSAGE?? <br> Frustrated you say? Put our sceptisism aside you say?  Vaccinate YOU say... you lost me there. This is a gov&#39;t disease, it&#39;s name is OBEY OBEY OBEY."
2021-10-28T00:23:07Z,I bet hes a democrat and with fauci
2021-10-28T00:21:58Z,They just pushing what they already was to try and make vaccine mandate
2021-10-28T00:20:40Z,Another doctor fauci cant believe a word he says they all have lied to us
2021-10-28T00:18:58Z,They all are in on this lies after lies
2021-10-28T00:18:14Z,Why should we believe any of them after all there lies already
2021-10-28T00:16:32Z,If this is a differant virus that means somebody is releaseing these viruses on us
2021-10-26T18:00:20Z,"These &quot;vaccines&quot; are unsafe and ineffective. <br><br>A 300% increase in covid infections from over a year ago when we had no vaccines, and the fact that vaccinated people are still getting it, tells me (and anyone with a functioning brain cell) that mandated vaccination is more about power than it is about a virus."
2021-10-24T16:58:07Z,"This is not normal. Vaccine or no vaccine 😷, social distancing, testing required for all. It&#39;s what the Dems want as new normal. Control, fear mongering. Let&#39;s go Brandon!!!!!! Just don&#39;t deposit more then 599 in bank account the IRS will hunt you down."
2021-10-23T23:27:43Z,"Masks: questionably effective against dust and bacteria by 100% ineffective against viruses   Worse, because they hold everything you breath into it and through it and feed those little nasties with your saliva and pizza breath when you take it off, you shake everything out of it.  How intelligent is this?"
2021-10-18T18:13:34Z,"<b>You all have heard of &quot;Corona Virus&quot;now let me tell you about the POWER of God.I was GRAVELY ill &amp; required a home oxygen machine for over 3 years up until recently when my health changed for the better.Through Christ Jesus (The son of God) everyone&#39;s prayers have been answered &amp; I am now able to walk around the house &amp; do things for myself for a welcomed change. Rest assured God is in control. It should also be noted, I never had/got coronavirus.</b>"
2021-10-18T01:46:25Z,This is b.s... The NIH is like a blind pig... Eventually it gets luck and sniffs up a truffle...<br>But we are sniffing up a &quot;triffle&quot; here. With an agency that ignores the fact that a far greater weaponized virus with an 80 percent lethality to those who catch it and guess WHO has it? Wuhan.<br>Oh surprise surprise evidendenced in residual culture residue. But the Navidia virus is still at category level two. So the Chinese have ample resources from the CDC to create enough Ace2 spike protein animal to human replication to say ...appropriate our debt of almost 30 TRILLION.<br>I don&#39;t think big pharma can even play at that table... The stakes are too great. The spread is too wide and the other team just &quot;spiked&quot; the football again.
2021-10-17T04:48:43Z,Now they can blame the global crash upon a virus instead of greed.
2021-10-16T22:24:59Z,He is a COMPLETE LIAR
2021-10-16T02:46:20Z,Oh good grief. What a bunch of bull- logna
2021-10-13T22:52:44Z,anything about natural immunity?  Nope.  we are already at the tipping point---let it go!
2021-10-09T13:15:53Z,Go mask yourself dr!!
2021-10-09T05:33:45Z,There is no delta variant. Vaccinated people are spreading covid to the unvaccinated!
2021-10-09T05:36:01Z,The more people get vaccinated is the more people getting covid.
2021-10-07T23:31:01Z,Dr Rand Paul studies virus and has up to date info.
