PublishedAt,Comment
2021-09-23T04:45:33Z,This guy looks like he never grows up. The biggest beta.
2021-09-15T21:12:55Z,Fauci should be wearing an orange jump suit for lying to congress!
2021-08-19T02:10:54Z,"&quot; it&#39;s just a mask&quot; &quot;it&#39;s just six feet&quot; it&#39;s just two weeks&quot; &quot;it&#39;s just non-essential businesses&quot; &quot;it&#39;s just non-essential workers&#39; &quot;it&#39;s just bar&quot; &quot;it&#39;s just restaurant&quot; &quot;it&#39;s just to keep from overwhelming the hospitals&quot; &quot;it&#39;s just to make the cases go down&quot; &quot;it&#39;s just to flat the curve&quot;​ &quot;it&#39;s just a few inmates&quot; &quot;it&#39;s just to keep from getting scared&quot; &quot;it&#39;s just a few more weeks&quot; &quot;it&#39;s just a church, you could still pray&quot; &quot;it&#39;s just a bracelet&quot; &quot;it&#39;s just an app&quot; &quot;it&#39;s just tracing&quot; &quot;it&#39;s just to let others know you&#39;re safe to be around&quot; &quot;it&#39;s just to let others know who you&#39;ve been in contact with&quot; &quot;it&#39;s just a few more months&quot; &quot; it&#39;s just a large gathering but for protestors&quot; it&#39;s just a vaccine&quot;​it&#39;s just a booster&quot; it&#39;s just a little microchip&quot; &quot;it&#39;s just blood test&quot; &quot;it&#39;s just a scan&quot; it&#39;s just medical information&quot; &quot;it&#39;s just a vaccine certification&quot; &quot;it&#39;s just like a credit card&quot; &quot;it&#39;s just a few places that don’t take cash&quot; &quot;it&#39;s just so you can travel&quot; &quot;it&#39;s just so you can get your driver&#39;s license&quot; &quot;it&#39;s just so you can vote&quot; &quot; it&#39;s just a few more years&quot; &quot;it&#39;s just a new world order&quot;​"
2021-08-01T21:07:27Z,Fauci funded and helped make the viruses that have caused the pandemic. He should be flipping burgers- if you could trust him.
2021-07-14T14:14:30Z,Fauci is the origin.
2021-07-07T22:36:31Z,VARIANT MAN BAD
2021-07-07T05:12:06Z,You and fauci are a couple of fiddlin bends. I hope both of you get Rabbies.
2021-07-06T06:42:30Z,BS-NBC news
2021-07-05T02:18:35Z,Idoit is caught red handed. He refuses to answer questions. He has Blacked out FOI papers.  Aus CSIRO have also been caught helping the funding of the weaponised virus
2021-07-04T23:17:40Z,Anthony fauci is a little troll who keeps misleading g  leading people and continues to do so any quite literally is losing his mind as this interview with chuck Todd shill show
2021-07-04T20:02:31Z,"GREAT fruedian slip at <a href=""https://www.youtube.com/watch?v=3P11TsAUJH4&amp;t=10m55s"">10:55</a>"
2021-07-23T06:45:31Z,Hahaha nice
2021-07-04T19:45:32Z,Isn&#39;t it a funny coincidence that the new variant always emerges in each country right after mass vaccination begins.
2021-07-02T02:51:35Z,"I HAVE TAKEN ALL TWELVE VACCINES, BECAUSE THEY&#39;RE SO GOOD FOR YOU.  IN FACT, I CAN&#39;T WAIT TO TAKE THE NEWEST ONES THE SECOND THEY COME OUT.  I&#39;M A VACCINE JUNKIE, AND I LOVE THEM ALL."
2021-06-28T11:54:12Z,"When countries that are paying for the vaccines get everyone vaccinated,  then and only then will covid 19 be defeated. So get your vax!!"
2021-06-28T11:47:22Z,"Pfizer, Moderna, J.J,  will not be sending Vaccinations to 3rd world countries for free. So, stop with being able to get the world vaccinated in time."
2021-06-24T01:42:41Z,You released you devil. And I got it. I’m ready
2021-06-23T16:06:26Z,It is interesting that they show China has &quot;no data&quot; available when it comes to looking at the map and the parts of the world that are vaccinated. Keep in mind this map is dated June 8th and the information provided is from Oxford University.
2021-06-23T05:58:28Z,Fauci very lucky we have him very clever man
2021-06-22T18:12:55Z,Liar fauci and criminal
2021-06-22T14:16:40Z,"Why are the deaths from this so called vaccine being shown everyday like the number of the so called cases? Which is not actually the number of infected, but the number of people tested. Do your own research of what is on the swab that they are testing you with. Although its not quite as bad as what is in the so called vaccine. When the cure is worse than the disease it&#39;s NOT a cure!!"
2021-06-21T20:02:04Z,"The dear element largely hook because bulb feraly shelter near a old hurricane. three, jealous brain"
2021-06-21T09:01:49Z,Why are they forcing vaccine and lockdown all over the world ? There is something big conspiracy.
2021-06-21T01:08:31Z,"Make a new deadly virus so you can find a cure, and make another so you can make a cure, and another, and another and when it goes astray and becomes uncontrollable say &quot;we were trying to stay ahead of the curve&quot;."
2021-06-19T13:45:37Z,Cov19 was designed to cause rapid pandemic. The fall-out of Cov19 is global havoc to ordinary folk &quot;unfortunate collateral damage.&quot; NIH funded research?
2021-06-19T02:22:27Z,The whole leftist government including Fauci is an evil fraud!!!! Wake up America!!! Smdh!
2021-06-18T19:30:26Z,We’ve seen this before lol they should know they are the ones who do that them self’s they blame people for stuff they do themselves. 😂
2021-06-18T17:46:32Z,"Keep on lying to the world MSNBC, you people can play stupid but you are only fooling the stupid.  No vaccine for me, it killed my neighbor already.  Fauci predicted on video that Trumps administration will see a &quot;pandemic virus&quot; during his reign, in 2017.  Why does Fauci hold patents related to the Chicom flu?  Why did Obama ban testing but a week from him leaving office dropped the ban on finding how to make a virus spread?  You people are so Un American as can be."
2021-06-18T04:22:35Z,PETITION: Fire Fauci and investigate him now! | LifePetitions
2021-06-17T23:51:32Z,How come MSM stays FAR away from the question about ivermectin as a prophylactic and an early treatment of Covid 19 that has been gaining ground among scientists and alternative media as having great results?
2021-09-15T21:13:40Z,The media and democrats want to keep covid alive and breathing.
2021-06-17T06:35:31Z,"China needs to be dealt with accordingly! <br>The world including Russia needs to stand against China They’re harmful, not only to progress on Earth but cooperation in space."
2021-06-16T23:38:39Z,"Hey Chuck, let&#39;s hear some details on the growing number of countries calling for a full investigation. Fauci&#39;s got the sickly look of a cornered rat and isn&#39;t going to talk straight until forced to. Stop coddling him."
2021-06-16T20:32:14Z,"Fauci, with his Gain of Function Research in developing viruses and investment in Big Pharma to provide the cure for illness incurred upon “release”, demonstrates a huge CONFLICT of INTEREST with the end of Personal Gain ,and lying at the expense of Human Lives!<br><br>Not an Honorable Man!"
2021-06-16T18:21:40Z,"Doctor Fauci is the new mad scientist, He has more deaths and mental depression on his hands then anyone before him"
2021-06-16T16:39:50Z,"Hey, success is success, Wuhan lab got their answer in whether the virus is contagious or not, Dr. Fauci (Dr. Doom) got his fame, science wins right doctor?"
2021-06-16T13:42:12Z,"Yet another distraction from the incompetence of Joe administration and Fauci&#39;s own involvement in funding the lab that created this pandemic.   Who really killed 500,000 Americans?"
2021-06-16T13:04:03Z,When your country has been infected with a GODLESS FEAR OF DEATH they will FIGHT to surrender their LIBERTY for a LIE of security.
2021-06-16T11:27:12Z,when will Fauci be tried in a court of law? Oh I forgot the courts are crooked too.
2021-06-16T10:13:45Z,He is as much a doctor us Jill biden
2021-06-16T10:12:16Z,Fake news
2021-06-16T08:53:56Z,He&#39;s paid to tell us what the media wants us to believe. Whatever he says... do the opposite 🤷🏾‍♂️.
2021-06-16T07:37:06Z,👏
2021-06-15T23:42:28Z,"<a href=""https://www.youtube.com/watch?v=3P11TsAUJH4&amp;t=11m01s"">11:01</a> , <a href=""https://www.youtube.com/watch?v=3P11TsAUJH4&amp;t=17m35s"">17:35</a> What is chuck todd doing under that desk...???"
2021-06-15T21:46:15Z,"If you are correct, then show us. The conservative politicians are showing very specific examples of emails in relationships with timelines and video of Fauci contradicting and covering. Take these examples and break them down. All we hear is the conservatives are wrong, but not supporting evidence."
2021-06-15T20:54:34Z,"Lol growing Republican calls? I’ve heard a heck of a lot more people, besides Republicans, for him to be fired. But nice try on trying to push a narrative you cancerous pile of dog shyt that is MSNBC."
2021-06-15T18:37:35Z,"Just saw this. Srry I&#39;m in and out of towns alot. Any who, did he just say an attack on him is an attack on science...... um srry sir u are not science. As an actual scientist saying this, no attack aginst any scientist is an attack on science. Science is the the theory, study, and application of how stuff works. To say you are science is the the equivalent of the Pope said hes God. Ur delusions are fanatical, especially when u ur self said in 20 12 that the exact research u funded and said was nessecary, was more beneficial than not. Well how many are dead now do to Your hubris. How many more will die for figuring out if a w/e natural, other species type virus can be made to infect and lethally I might humans? How many Dr.?"
2021-06-15T17:45:33Z,Mnbc fake news
2021-06-15T16:29:02Z,Dr Facial Diaper Fauci and Chuck need two facial diapers to stop the diarrhea they spew.<br>Sad
2021-06-15T13:02:40Z,Chuck Todd is a Democratic tool!!!
2021-06-15T13:00:07Z,He needs to be with killoryklinton and be locked up!!!
2021-06-15T12:55:37Z,Just trust the science 🙄🙄🙄🙄🙄🙄🙄🤮🤮
2021-06-15T12:52:19Z,"Everything this dude says is garbage, and a desperate attempt to cover his tracks after changing his mind so much"
2021-06-15T12:37:18Z,Dr Foulcheese
2021-06-15T12:35:08Z,F Fauci and MSM hate I had to give a view to NBC to make this comment.
2021-06-15T11:59:17Z,This is   F A K E  N E W S
2021-06-15T11:59:00Z,Fauci says masks don’t work.<br><br>Fauci says to the public to wear masks.<br><br>And the sheep followed Fauci.
2021-06-15T11:17:30Z,Terrible news work. Nobody cares what fauci says
2021-06-15T11:10:56Z,I do not believe a thing that comes out of Dr Faucis mouth. Time for an investigation into him and his connection to the Wuhan lab. Why is MSNBC still cozying up to this guy?
2021-06-15T10:12:51Z,"As a New Zealander it is incredibly disturbing to hear the GOP etc are vilifying Dr Fauci.<br>From afar, they look and sound very foolish.<br>Hopefully, the good doctor is thick-skinned … thankfully he’s smart, forbearing and diplomatic.<br>🇳🇿🇳🇿🐑🐑"
2021-06-15T07:06:01Z,Are we listening to this guy still? We aren&#39;t in an emergency situation anymore.
2021-06-16T23:55:42Z,The emergency may have shifted but it hasn&#39;t shown signs of letting up yet.
2021-06-15T05:30:30Z,Another treasonous fraud!
2021-06-15T05:03:57Z,Lock him up!  Criminal!
2021-06-15T04:22:19Z,"Trying to divert attention from the lab leak possibility and never investigate it has never been about science. Science is about the pursuit of truth. It&#39;s called propaganda. The long list of disturbing efforts that the Chinese went to completely and methodically destroy all evidence and silence those who might know, shows the Chinese thought it did come from the lab."
2021-06-15T03:33:08Z,Except for Fauci did lie. changed his tune. Consistently. And there are timelines that prove his inconsistency day over day. <br><br>Shoving it under the rug doesn’t change the timeline and evidence. These records are public. Please do your own research
2021-06-15T02:52:18Z,The doctor is full of s$it
2021-06-15T02:40:08Z,Nothing to see here sheeple! Go back to sleep
2021-06-15T00:56:52Z,How long this old bagger will be telling us how to live? We tho people are tired of this tyranny
2021-06-16T13:29:14Z,lol do whatever you want. The less of you people the better for the US and world
2021-06-14T23:12:58Z,"Can MSN name one thing Frauzi got right. He botched AIDS, H1N1, covid....the guys is totally incompetent"
2021-06-14T22:12:58Z,When is Traitor tRump going to be questioned on what he meant Exactly by &quot;I&#39;m going to get Back at China &quot;for his Failed Trade War&quot;...i cant say what...but IT&#39;S GOING TO BE BIG&quot;... ?? He pulled Top U.S. Virologists out of Wuhan just weeks before outbreak..and Chinese officials claimed &quot;U.S. Soldiers Released the virus in Wuhan.....definitely needs to be investigated.
2021-06-14T21:49:53Z,I will never take the vaccine.      Never
2021-06-14T21:26:35Z,"I, personally,  trust Dr. FAUCI , Thank you for all you do to help us stay safe.  Science is extremely more trustworthy than Republicans."
2021-06-14T20:52:19Z,"I&#39;m really getting tired of those whiny Republicans, I always tell people you can either move in 2021 get vaccinated and move on from Corvid, Or you can stay in 2020 with Trump and those whiny Republicans and their conspiracy theories. I choose to move forward in 2021 with President Bidden and get Vaccinated (Moderna 2x shot).  Thank you Dr Fauci for your hard work and assists Americans to move past pandemic."
2021-06-14T20:00:17Z,"follow the science not lies! this is this science! dont be dumb people, be smart and get the vaccine, be a part of the solution, not the problem!, stay safe all, do the right thing!"
2021-06-14T19:57:47Z,"god bless dr fauci snd the USA to get there shots! were close but not there yet, lets get it done people! lets help our loved ones, ourselves and the USA move on and get this over!  stay safe all"
2021-06-14T18:39:55Z,"All these pressures are because they want Dr. Fauci to leave his job.<br><i>But Dr. Fauci is stronger than they thought.</i> 👏🌹👏<br><b>I love you, Dr. Fauci.</b> 💖👍💖"
2021-06-14T17:49:37Z,LOL<br><br>As if anyone is going to listen to this lying corrupt despicable little man! <br><br>Gain of function research FAUCI?? YOU SHOULD BE IN JAIL FOR CRIMES AGAINST HUMANITY  !!
2021-06-14T17:46:52Z,Does fauci look scared and angry?
2021-06-14T17:20:37Z,Dr Fauci is a liar plain and simple.
2021-06-14T16:28:07Z,He&#39;s losing it...I say expose him. I hope they expose Fauci just so I cab see the stupid look in Chick Todd&#39;s face.  This guy think he is so smart just cos he&#39;s privileged.
2021-06-14T16:10:16Z,Fire fauci
2021-06-14T15:30:12Z,Lying through his teeth Dr Death.
2021-06-14T15:23:12Z,"The inventor of the PCR test said his method CANNOT BE USED AS A TEST FOR ANY VIRUS (including CONvid-1984).<br>Kary Banks Mullis: &quot;With PCR test you can find anything in anybody&quot;.<br>If you want, thanks to PCR, you will find in ONE PERSON AT THE SAME TIME: Aids, HIV, Swine Flu, Sars, Mers, H1N1, Ebola and much more.<br>That&#39;s why PCR tests CAN&#39;T be used to determine if someone is positive or negative in a matter of CONvid-1984.<br>These are the words of the biochemist who invented PCR.<br>Koch&#39;s postulates:<br>1.The microorganism must be found in abundance in all organisms suffering from the disease, but should not be found in healthy organisms.<br>2.The microorganism must be isolated from a diseased organism and grown in pure culture.<br>3.The cultured microorganism should cause disease when introduced into a healthy organism.<br>4.The microorganism must be re-isolated from the inoculated, diseased experimental host and identified as being identical to the original specific causative agent."
2021-06-14T14:47:28Z,The US can do the world some good by supporting global trace of the origin of covid rather than spreading disinformation of Chinese lab
2021-06-14T14:39:26Z,"I&#39;m not &quot;vaccine hesitate&quot; I&#39;m just not getting the jab. I don&#39;t care if its a year, 2 years, 5 or 10. I will not be getting it ever. Y&#39;all can have fun though."
2021-06-14T14:02:18Z,Corporate media calling for clean up on isle fauci!!!
2021-06-14T13:50:20Z,"I am making Fauci public enemy No. 1. If Fauci is not arrested, all his assets seized, and locked up in jail for the rest of his life, or executed, for crimes against humanity and killing millions world-wide for funding the lab that genetically engineered this virus, I am going to personally sue Fauci. <br><br>Now I find out (Mayo Clinic) a long term affect of covid is cronic joint pain and arthritis. This can happen even to asymptomatic people. <br><br>Fauci is worse than Mengele. Fauci not only murdered millions, but did it globally with diabolical malice, lied about it, and, did it out of greed, spending millions of our tax dollars  given in grants to fund the creation of this virus and did not think it was prudent to monitor what the lab was doing with our money."
2021-06-14T13:27:13Z,The emails don’t contain anything explosive!? WTF!?? Lol play it off like he didn’t ignore other professionals. Pendejo.
2021-06-14T13:12:12Z,"LMAO.. chucky..what a guy?,"
2021-06-14T13:08:07Z,GOP and Trump lovers needs to be eliminated. They are trying to destroy the United States
2021-06-14T12:50:24Z,Can anyone tell me whether Dr. Fauchi actually says in this interview that to challenge him is to challenge science itself? That would be a remarkable claim that I assume would be immediately and viscerally challenged by any interviewer.
2021-06-14T16:40:04Z,"No, isn&#39;t Fauci a fake jew?  So is Toddd...he won&#39;t go against him just for that reason alone."
2021-06-16T23:47:35Z,@@JayOne44 - Don&#39;t go off in that direction. We need to stay focused on the concerted attempts to hide the apparently multi-tiered crimes against humanity that are unraveling right before our very eyes.
2021-06-20T18:28:41Z,???? What. ..how can you argue Facts...??? You can&#39;t argue Science..what are you talking about ? Do you argue Math too ??
2021-06-20T18:30:34Z,@@maryhalverson5713 ??? STOP Watching Fox ENTERTAINMENT News...its Not News its Right Wing Propaganda..come on You can not...be at all serious..
2021-06-20T23:43:53Z,"@@roberttaylor7064 - I&#39;m deadly serious and have not had faith in Fox &quot;news&quot; or any other corporate-owned site since the time they ALL began pushing outright lies about every aspect surrounding Iraq and launched an insidiously sustained attack on the indisputable heroics of Snowden, Manning, and Assange."
2021-06-14T11:42:44Z,Chuck Todd is just another treasonous commie hack towing the Ccp’s lies.  DR Fruadci needs to be arrested and charged with crimes against humanity .   The liberal minions who still believe the lies are just as ignorant as ‘Dr’ Fauci.   Liars seem to have been put in charge of the henhouse and they are hungry
2021-06-14T09:25:26Z,"God bless each soul reading this. The world WILL get thru this mess. Trust in God, trust yourself."
2021-06-14T14:17:50Z,<b>God took a dump and out came Donald Trump!!</b> 😅🙏🤣🥰🤩😍🙏🙏🙏🥰
2021-06-14T07:27:15Z,So now we know Rand Paul is lying.
2021-06-14T05:30:48Z,"the next covid variant will stack on the immunized  work it out people ,it kills using your bodys response  to overwhelm your system ,they needed to immuize en mass to make it lethal"
2021-06-14T05:09:14Z,"Lock him up, why would a healthy person get the vaccine when you have lied to us about everything, you love the spotlight a little to much mr Fauci"
2021-06-14T04:20:00Z,Does he still think you can catch aids by sitting next to someone?<br>How about natural antibodies. Sounds much better than experimental vaccines
2021-06-14T01:17:51Z,"THE INTERNET NEVER FORGETS.......<br><br>THESE PEOPLE SHOULD HAVE KNOWN THAT.<br><br>THEY ARE THE TRUE IDIOTS, MORONS, AND CRAZY PEOPLE.<br><br>ALL THEY DID IN THE DARK, GOD IS DRAGGING INTO THE LIGHT, FOR ALL TO SEE.<br><br>THEY WILL BE JUDGED BY THE RULE OF LAW, OR, UNFORTUNATELY IN SOME INSTANCES, BY THE RULE OF MEN.<br><br>TOO MANY PEOPLE HAVE DIED FOR THIS TO BE SWEPT UNDER THE RUG AND FORGIVEN.<br><br>THERE WAS MALICE, INTENT, MALFEASANCE, COMMISSION, OMISSION, AND, IN SOME INSTANCES, OUTRIGHT TREASON IN BROAD DAYLIGHT, COMMITTED BY SOME AMERICANS WHO THOUGHT THEY WERE SMARTER THAN EVERYBODY ELSE, PLAYING GOD IN THEIR SCIENTIFIC SANDBOX.<br><br>REMEMBER WHAT SOCRATES SAID ABOUT PEOPLE WHO THINK THEY ARE SMARTER THAN EVERYONE ELSE.<br><br>PEOPLE WILL BE EITHER JAILED, OR WILL FACE THE MOB ARMED WITH PITCHFORKS AND TORCHES, OR A HIGHER POWER, FOR LYING TO THE AMERICAN PEOPLE, AND INJURING THE REPUBLIC, BY TRYING TO PLAY GOD WITH BAT VIRUSES<br><br>NO MATTER WHAT THOSE WHO TRIED TO CRIPPLE THE CONSTITUTIONAL RIGHTS OF THE AMERICAN PEOPLE DID BY USING FEAR AND BUREAUCRATIC FIAT TO MAKE US &quot;&#39;DO WHAT WE WERE TOLD&quot;, EVEN THEIR OWN SCIENTISTS AND COLLEAGUES ARE SNITCHING THEM OUT, TO SAVE THEIR OWN CONSCIENCES AND SOULS.<br><br>AND TO MITIGATE ANY FUTURE SENTENCE AFTER CONVICTION.<br><br>HOW MANY OF THE 600,000 PLUS COVID-19 VICTIMS HAS A FAMILY MEMBER LOOKING FOR REVENGE ON WHOMEVER UNLEASHED THIS CHIMERIC VIRUS ON THEIR FAMILY MEMBER, THE AMERICAN PEOPLE, AND MANKIND ITSELF?<br><br>ALWAYS HAVING TO WATCH YOUR BACK AND HAVING NIGHTMARE DREAMS IS NOT THE BEST REWARD FOR TRYING TO PLAY GOD WITH BAT VIRUSES IN LABS, AND THEN COMPOUNDING THAT &quot;GREAT CRIME&quot; BY COLLUDING WITH COOPERATIVE MAINSTREAM INSTITUTIONS TO PUT OUT BOTH A FALSE NARRATIVE, AND A NON FDA APPROVED EXPERIMENTAL VACCINE THAT IS HARMING PEOPLE WITH HORRENDOUS SIDE EFFECTS.<br><br>AND THEN TRYING TO CRUSH ANY ALTERNATIVE NARRATIVE AS A &quot;CONSPIRACY THEORY&quot;<br><br>ALL ACCOUNTS WILL BE SETTLED, WE SHALL SEE, SOON, FOR IT IS THE WILL OF GOD 🙏⚓💯<br><br>THE PEOPLE ARE NOT STUPID 💯<br><br>AND AMERICAN WILL ALWAYS BE THE GREATEST COUNTRY ON EARTH 💝🙏👍🇺🇸💯"
2021-06-14T01:05:08Z,"OMG! How dare this radical, genius &amp; revolutionary scientist waste our precious time by givivg, we morons,  life-saving, eminently pristine provable facts &amp; advice. What an insult to our massive intelligence!"
2021-06-13T23:43:19Z,We in the U.S. are incredibly fortunate to have abundant vaccine supplies so we can reopen most businesses and even movie theaters.  Thanks to the U.S. government for getting such safe effective vaccines out to everyone who wants one in the U. S.!
2021-06-16T07:02:01Z,“ thanks to the us government” This is definitely a bot
2021-06-13T22:59:28Z,Dr Fauci is our hero and unfairly accused with misinterpretation and misinformation. Thank you Dr Fauci for your dedication the last 18 months against the homicidal negligence of the previous administration
2021-06-14T02:51:38Z,Until you realize he had his hands deep into creating the very virus that he is telling us about. Look into his involvement in wuhan lab. GET YOUR FACTS ON THAT SCIENCE.
2021-06-13T22:30:07Z,"Trump&#39;s  Covid failure is that he didn&#39;t fire Fouchi February 2020. Well, that and letting the deep state and big pharma rail the taxpayers, and politicize Covid, to include cause excessive deaths to push their agenda."
2021-06-13T21:43:10Z,"To all the people in the comments calling these guys liars and idols, can you send me some sources. I’m unclear on where these accusations are coming from, genuinely curious. Thx"
2021-06-15T17:08:18Z,"Salty Balls there were 2000 of his emails released, i’m gonna need you to be more specific"
2021-06-13T20:56:45Z,Two disgusting people right here.
2021-06-13T19:43:08Z,"This man is fraud! And a criminal! Why won’t he explain the corona virus patents he bought in the years leading up to the virus! Patents on altering the virus, testing for the virus, it was funded in China after it was shut down here. Why is the media ignoring that? The patents are there! The truth is coming out about this monster! Costing people lives for money!"
2021-06-13T19:07:08Z,Origin of COVID is right here in our very own home
2021-06-13T18:53:17Z,"As he should face a backlash! He was a cohort with the Chinese government while the Chinese people died in the streets. He stood by while the Chinese government punished anyone talking about the virus, allowing the man made virus to spread. Fucci the only place you belong is in prison!"
2021-06-13T18:35:45Z,"All you Republicans, take a step back and think about the fact that Fauci became a polarizing figure only because Trump insisted on gaslighting the American people because he thought it would help him get re-elected. By insisting on telling the truth, Fauci ran afoul of Trump. By running afoul of Trump he ran afoul of you. <br><br>Consider this as well: Whether or not the virus was created in a Chinese lab, Trump failed spectacularly to protect this country. The origin honestly doesn’t matter. If China was attempting to create a weapon, the country should face punishment, but that would IN NO WAY rehabilitate Trump’s reputation. He failed. He failed us all. And he did it to benefit himself alone. Ironically, had Trump simply stepped aside and listened to the experts, he probably would have been re-elected easily. <br><br>Every day we learn more about how the Trump admin, with the help of strategically placed loyalists, actively censored scientific data. That should concern you no matter your politics."
2021-06-13T18:19:18Z,He should be in jail for all the death he alowed to happen ...doc death pos .
2021-06-13T17:39:03Z,"All the scared people in the comments thinking we live in a Dan Brown novel, because people are manipulating their fears with lies. I think I know who the anti-christ is."
2021-06-14T14:16:44Z,<b>God took a dump and out came Donald Trump!!</b> 😅🙏🤣🥰🤩😍🙏🙏🙏🥰
2021-06-13T16:33:19Z,MSNBC is Demonic
2021-06-13T16:02:30Z,This is a cult of fear built on lies.
2021-06-15T12:54:48Z,"Dr Feces is indeed their cult of personality leader. According to these mindless fools, Dr Feces can say or do no wrong. They take everything he says as Gospel. And anyone who raises critical thinking questions to their cult leader is seen as a heretic.<br> Mindless fools everyone of them. Just wait and see. In the coming years we will see a &#39;Climate Change&#39; lockdown. They will lock the whole world down to fight climate change by using the &quot;science&quot;<br>   And these mindless bafoons will submit. 30 years ago such a thought would&#39;ve been seen as crazy. But that&#39;s the reality we live in today. <br> The lunatics are ruling the asylum."
2021-06-13T14:51:11Z,Republican attacks are in a word &quot;stupid&quot;
2021-06-13T14:32:34Z,Who cares he needs to be in prison
2021-06-13T22:03:23Z,"For what, exactly?"
2021-06-13T14:00:41Z,"The Marxist narritive towed by msm.   Smoke and mirrors to deflect from the true crimes voter fraud, child trafficking and CCP money."
2021-06-13T13:32:30Z,Stop this nonsense MSNBC
2021-06-13T11:59:23Z,"Attaches against him is relentless to fauci. That sounds just like what the MSM did, and is still doing to president Trump. Why did fauci keep H?Q away from the public when he knew it was a great medicine for Cov?? . Countless lives may have been saved. Operation mockingbird, research it."
2021-06-13T10:56:57Z,"50M J&amp;J vaccines ruined and now 60M J&amp;J vaccines to be destroyed.<br>The US know how to charge exorbitant charges for drugs and also how to write them off with experienced money laundering.<br>J&amp;J can do this overtly because the world is used to cheating double-dipping Americans. It&#39;s the American way; almost customary..."
2021-06-13T10:56:32Z,"Since the start of 2021 China has exported vaccines to 69 countries and arranged exports to 43 others.<br>Six months into 2021 the US is only now thinking about sending vaccines to other countries in another 2 months.<br>&quot;Thank you to all the Antivaxxers in America. The people of the world would not have these vaccines if it wasn&#39;t for<br>your commitment to believing what the dumbest guy in middle school had written on Facebook.&quot;  - T.Noah."
2021-06-13T10:56:13Z,"New Zealand followed the WHO simple 3 point plan and have had a total of 26 Covid deaths with the last in August 2020.<br>The US and Traitor Trump mocked social distancing and masks and have had 614,955 Covid deaths with 400 more each day.<br>The WHO confirmed to the world that Covid was NOT made in a lab and Dr Fauci backed those findings along with inoculation.<br>Stop blaming China for America&#39;s childish behaviour. How more simple did it have to be for Americans to understand ?"
2021-06-13T08:49:00Z,How was what trump said baseless they need to ask gain of function when you continually lie about sending money to wuhan answer that
2021-06-13T08:23:36Z,Read the comments MSNBC / Chuck Todd.   People DONT AGREE with the message and sentiment in this video.  We the people DONT like or trust you
2021-06-14T13:47:21Z,Who’s we? Speak for yourself Jackie boy
2021-06-13T08:21:39Z,"“We’ve seen this with emails before haven’t we?”   When chuck, russiagate?"
2021-06-13T14:50:15Z,"I thought u were referring to Benghazi....lol Lock her up!! lol<br>Yes, republicans always deflect with a central enemy to unite around. Stop buying the nonsense."
2021-06-16T23:53:19Z,"@@friedricengravy6646 - If only it were all nonsense, we wouldn&#39;t be living through some of the most dastardly chain of events in human history."
