PublishedAt,Comment
2023-08-26T17:21:13Z,Thank you Judge Jeanine...I could not have said it better myself...
2021-06-12T14:35:28Z,WoW =facts that hurt the Deep STATE
2021-06-06T09:49:23Z,"Righteous anger is justifiable...but smug arrogance is not helpful. JJ, You have a voice—a rare opportunity—and you use it to spread hate, not justice. All who listen please know the difference between those who care and those who only love being right."
2021-05-28T01:48:55Z,"My God I love you Lady! I never get tired of your honesty &amp; energy!  Shine on!  We the people are behind you , with you, &amp; will forever support you .  Thank you."
2021-04-24T05:09:57Z,Other than her breasts there is nothing about her that is worth looking at or listening to
2021-04-24T05:06:18Z,She might have been  worse at being a judge than Trump was at being a terrible president
2021-04-14T02:57:32Z,I think she is under influence
2021-03-23T08:28:41Z,"Corrupt Jeanine does not tolerate LIES in her show because she&#39;s already FULL of LIES, No extra space for more."
2021-02-26T02:53:21Z,Atta Girl!😘
2021-02-24T19:29:44Z,FOR THIS REASON &amp; MORE WE MUST HAVE &quot;&quot;TERM LIMITS FOR CONGRESS&quot;&quot;<br>AS SOON AS POSSIBLE TO CLEAN THE SWAMP.
2021-02-24T19:21:26Z,AOC MUST BE SENT BACK TO ANY BAR TO DO HER JOB AS &quot;&quot;BARTENDER.&quot;&quot;
2021-02-24T19:16:16Z,NOW ALL THEY WANNA OPEN IS MORE WAYS TO GET BETTER AND MASSIVE <br> &quot;&quot; PAY TO PLAY &quot;&quot;
2021-02-23T16:38:22Z,I ❤ your opening statement.
2021-02-22T02:43:35Z,Judge Jeanine for N.Y. governor!
2021-02-21T03:43:12Z,Lock nancy up !!
2021-02-20T19:18:08Z,Your honor you should run for congress thank you keep up the great work
2021-02-20T04:08:19Z,Two thumbs up for Trump for president
2021-02-19T17:36:34Z,Your Honor....you are the BEST!!!!
2021-02-19T02:13:18Z,She&#39;s so croked she can&#39;t eat or sleep she n Biden are so cracked n Harris is the same so disgusting  n dishonesty  to the American people 😒 🙄 😑
2021-02-18T03:25:03Z,Pelosi can have MY vaccine! I want Ivermectin.  Whew! those coals are on Fire!
2021-02-14T15:51:36Z,"I pray for you judge Jeannie- preach the truth. Is is sickening,”when push! comes to shove.” I am ashamed. We are all tested and proven.<br>God is literally in control- what in the darkness must come to light. I pray for us all to change and do better in Jesus Christ name,Amen .<br>Evangelist Campbell -evangelismaspect2020"
2021-02-14T15:42:00Z,Preach Judge Jeanie preach...
2021-02-14T07:17:31Z,Jeanine Pirro does not get that journalists do not pander or appear to pander to politicians to get things...it&#39;s not ethical.   They don&#39;t accept things from politicians or sources.    Her husband got a pardon for his tax conviction.  That&#39;s a pretty big perk.   Maybe she should have resigned first.
2021-02-14T03:22:34Z,IF JUDGE JEANNIE IS BEHIND THE MICROPHONE SPEAKING SURE AMERICA IS SAFE SAFE.. SAFETY FIRST AMERICA.. THE AMERICAN WONDER<br>WOMAN.<br>PLANET EARTH LOVES YOU JUDGE &quot;AMERICAN WONDER WOMAN&quot; JEANNIE.. <br>VERY BEAUTIFUL BRILLIANT AMERICAN<br>WOMAN.<br>GO GO GO..
2021-02-11T15:14:39Z,Jeanine be factual &amp; stop your absurd lies to avoid defamation cases or next in line with Lou Dogggs.getting &quot;FIRED&quot;
2021-02-09T06:11:24Z,"Judge Jeanine is so smart and classy. If we have a pandemic, why would they fund Foreigner to come to America?  Another obvious action that proves there is no pandemic."
2021-02-08T20:15:01Z,She&#39;s simply the best.
2021-02-07T02:06:28Z,"Blue states have no connection to reality. Dopes. Stay in your class rooms, and leave the red states alone.  Fail.  I’m not paying for your decisions.  My kids are going to school daily, and learning,  good luck w your leftist unions,  Have never been held hostage by teachers unions, never will.  Enjoy"
2021-02-06T04:32:06Z,"No one knows why Trump slowed the payment of subsidies at the end of his reign. In the end, he came up with the idea of wanting to pay $ 2,000 to every American, but he didn´t keep his promise.  A political game."
2021-02-05T11:14:10Z,HOW IS YOUR TAX EVASION HUSBAND ENJOYING HIS FREEDOM? LOL KEK
2021-02-02T18:18:26Z,"Judge, did you give some head to Donnie for pardoning your old man for income evasion, LMFAO?"
2021-02-01T12:06:00Z,This lady should have been president Trump&#39;s Vp if not. The next president !
2021-01-31T17:52:18Z,"It isn’t even as good as Judge Jeanine is stating. Democrats thought the minute the voting was over their leadership would pull out the Congressional check books, and they’d be rolling over in cash clover.  Now, most of them are Frozen like a Disney characters in wonderment of who to blame their lack of stimulus money on. Who will they witch hunt to blame it on next.... stay tuned. They will find a victim. They always do."
2021-01-28T01:05:42Z,You are right on Judge Jeanine!!!
2021-01-27T05:58:25Z,Dang! She killed it!! Wonder what the crazy leftist nut jobs have to say in response. . .they probably just call her a racist.
2021-01-25T16:07:54Z,I hope you don’t believe what you’re saying 😂😂😂🤣😂.
2021-01-24T20:58:17Z,Thank you for telling the truth.
2021-01-24T04:14:55Z,Thank you for saying what I’ve been thinking for forty years. The gals
2021-01-24T04:18:16Z,The gals buying designer clothes and flying first class. The men doing what men do. Losing Trump was the worst thing that’s ever happened to the U S A.
2021-01-23T15:22:42Z,I just found out here in Houston the rich people are flying in from all over the place to get the vaccine here in Houston Texas. How about that one remind me in get anything you can buy anybody anything that you want isn&#39;t that pathetic
2021-01-23T15:30:22Z,Mama said they&#39;re flying from all over the country the world to get back things which it belongs to us American
2021-01-23T01:05:21Z,I love you and the truth!!!
2021-01-22T23:00:31Z,Judge Jeanine you tear me up finally someone telling it just exactly how it is speaking for the little people that get  silenced or not listened to
2021-01-22T17:30:34Z,hey lie to people more so trump has 20% LOL
2021-01-22T17:30:13Z,turning comments off lol what a shame i see why shep left opinion hour lmfao yeah opnion not facts lol keep it up only hurting your own party again lol
2021-01-22T14:16:09Z,thx
2021-01-22T02:13:37Z,God Bless you Judge
2021-01-22T01:01:13Z,Cortez uses all that for her own bank account  she gets the first 25%
