PublishedAt,Comment
2020-03-16T04:52:11Z,"I said effectively the same thing regarding panic in a social media post and immediately slammed for it. While I understood some points being made, I was either incapable of properly expressing my point, or it was simply falling on deaf ears."
2020-03-16T02:09:27Z,"OMG - Tucker is saying it&#39;s better to always tell the truth. LOL that&#39;s a change for him. but I&#39;m sure his other Fox cohorts won&#39;t give up on their faux news agenda. Let this show you how serious this outbreak might be.  The great Trump is very gently being criticized by one of his own.  Doesn&#39;t happen often so when it does, hope you Fox listeners take it seriously.  Or like Devon Nunez suggested, go have a drink at the local bar.  Wtcrap - when you vote Republican now days it&#39;s just sad.  They don&#39;t care about America anymore so wise up."
2020-03-16T01:10:53Z,While we&#39;re being honest and Mr. Tucker I respect you for doing so. For all we know it could of been made in USA.
2020-03-16T00:15:00Z,"Corona virus a lie , go out to eat ,visit your elderly parents, live your life  !"
2020-03-15T23:44:11Z,Flu is 1 in a thousand<br>Cov-19 may be 3.4 in a thousand. <br>Is that 34 times more deadly?<br>Asking for a friend.
2020-03-15T23:10:44Z,Thanks Obama Biden
2020-03-15T20:14:28Z,"And yet, Still fewer deaths than people who had information on Hillary. 🤔"
2020-03-15T19:18:36Z,"No one really knows the mortality rate to be honest. What if someone had the virus but didn&#39;t report it and survived it? The 3% is inaccurate since no one has the real numbers. Also, Italy has a large elderly population, especially in the north."
2020-03-15T18:30:15Z,"I wonder if those dolts at YouTube are still demonetizing videos that mention Corona-Chan. 🤔 If so, it’s a good thing this is made by Fox News."
2020-03-15T16:58:54Z,"I still think this is a hoax. I also think 75,000 tests are enough to help whole country. People on your network we’re pushing this so I believe it."
2020-03-15T15:43:30Z,You guys got nothing to do but complain...?!...😏😏😏
2020-03-15T15:37:18Z,This is what we get depending on commies to make our stuff. This is why we need to end ALL trade with china. Wake up America!
2020-03-15T15:07:36Z,"The stats on COVID-19 are incomplete.  You can say it&#39;s 30 times more deadly than than flu if you want, but in time when more complete stats are gathered the percentages will decrease significantly."
2020-03-15T14:38:31Z,"How are we not taking recovered vs ded? When calculating stats for an early disease, we shouldn&#39;t assume total infected will all recover if bot ded already"
2020-03-15T13:45:13Z,"The problem with the mortality rate being quoted is that they say for instance 10,000 cases confirmed, 300 deaths therefore 3% mortality. But that is only tested and confirmed cases, many more are unconfirmed"
2020-03-15T11:53:31Z,We must remain calm.. So let&#39;s freak everybody out! 😂🤣😂🤣
2020-03-15T11:20:54Z,Coronavirus is a joke. I’m not even convinced it’s real.
2020-03-15T10:03:14Z,The number of times the Flu killed me is 0 <br>0 x 34 = 0  This is the amount the Corona Virus will effect my life.
2020-03-15T10:00:20Z,I&#39;m starting to get the idea that Tucker doesn&#39;t like Chinese people
2020-03-16T23:48:09Z,"Hate the Chinese Govt not the people, many of the people are just like you and me trying to get through the day."
2020-03-17T02:22:02Z,We are  at war
2020-03-17T06:33:23Z,who cares. They don&#39;t like us either
2020-03-15T05:42:36Z,As a half Chinese I can confirm that we are the most racist people on earth.
2020-03-16T17:40:00Z,Jason Pham ...and your better half is telling you to go live in China.
2020-03-18T00:56:03Z,Well the dems seem to profit and benefit from it. What&#39;s that tell you?
2020-03-18T02:16:24Z,Herculydia are you even listening to what you’re saying? The only ones benefiting are short traders and big corporations off people’s stupidity
2020-04-04T18:13:09Z,"Well, that&#39;s why you&#39;re only half... human"
2020-04-04T18:24:54Z,"@@Joshuaaa245 Can&#39;t we all just get along ? Josh i was an agent for a brokerage firm in commodities. Saw enough corruption, lies and scam profiting to leave the industry and make an even buck without rubbing shoulders with Piranha &amp; criminals. Saw $100&#39;s of thousands lost by good people monthly. Now i work for living. Peace out."
2020-03-15T05:12:38Z,&quot;...people you trust and voted for&quot;??? Tucker seems to be implying that the president has been either deceitfully or ignorantly misleading about the seriousness of the situation!  I say he should go work for CNN along with that sly DemonRat Chris Wallace.
2020-03-15T04:46:40Z,You thought Buddah was a joke.  He made it happen LoL
2020-03-15T04:40:59Z,China just needs to be liberated from the CCP. TRUMP FOR CHINESE PRESIDENT 2020
