PublishedAt,Comment
2021-04-19T03:40:28Z,Look at the percentage of people that LIVE off of credit cards 43%.  That&#39;s no different than living pay check to paycheck.  Living within means helps alleviate some of the burden.
2020-06-07T22:33:04Z,Me too
2020-04-16T07:22:51Z,"We have the very best numbers on unemployment. We have big, beautiful numbers. 20 million and rising. No one who voted for the President in 2016 or 2018 has lost their job. We are tired of winning."
2020-04-15T05:03:16Z,A guy in Wuhan: eats bat<br>World economy: collapses
2020-04-13T02:29:08Z,Remember when this was a hoax?
2020-04-12T15:51:09Z,Yeah and you guys are no help to any of this all the fear mongering and the chicken little sky is falling hysteria has led to all this shame on you  <br>try being a real news organizations and get your facts straight
2020-04-12T15:11:06Z,Rent and mortgage moratorium. Let the owners and banks absorb this economic crisis.
2020-04-12T15:08:32Z,"It is sad to say but unemployment will be the new norm for some time. But our economy will start recovering once we get a cure or vaccine for the coronavirus. Until then we need to stay safe, follow social distancing and be patient. Together we will survive this pandemic."
2020-04-12T07:49:18Z,Yet our society would blame these people for their circumstances.
2020-04-11T22:48:57Z,10%?   that might have been the number before the country went full Soviet and shut down a third of the economy.   They know it&#39;s closer to 40%.
2020-04-11T16:47:17Z,These comments 🤦🏻‍♂️...even in these times people talk in a partisan way
2020-04-11T15:50:58Z,Tired of winning yet? Some people would reply that the virus couldn&#39;t be anticipated and I would answer that all other countries did better than the US because they took measures earlier. They don&#39;t have Trump as president tho
2020-04-11T15:31:17Z,Girl at the end looks good. But also looks like a freaky lil thing. 😊 there is hope after all.
2020-04-11T15:00:11Z,"It&#39;s back to Obama numbers again, just when pres Trump had it fixed."
2020-04-13T12:46:49Z,are you on drugs? Obama took the unemployment rate from 10.2 percent due to Bush to 4.7% when he left. You just hate on Obama for no reason.
2020-04-11T14:50:18Z,Sheep following sheep. Wake up people! This is about November!
2020-04-11T13:04:50Z,First off thanks to all the nurses and doctors for doing your job. With that said it grosses me out that our country thinks that we should feed doctors and nurses that have a job and are being paid. Over the furloughed people due to this virus or the people that need help because most of them live paycheck-to-paycheck. 1 out of 10 Americans are out of work right now. I am tired of seeing these fake news agencies along with s*** for brains celebrities and influencers pushing for feeding nurses over the truly needy.
2020-04-13T12:50:11Z,what? are you saying we shouldn&#39;t pay nurses and doctors?
2020-04-13T14:20:10Z,@@MohamedAli-nf1rp here in the United States nurses and doctors are paid by their hospitals that they work for. Hospitals are a private entity and we are not a socialist country. We should not feed people that are earning a wage. Especially when there are people not working that need to be fed. If the influencers and s*** for brains celebrities want to have a feel-good story wrapped around their name. They should donate a s*** ton of money to food banks and the non for profits that are helping the people in need.
2020-04-11T10:25:21Z,Sounds like they are saying only 10% of Americans lost their jobs.
2020-04-11T04:52:05Z,BOYCOTT CHINA PRODUCTS
2020-04-11T03:07:21Z,Please tell me WHAT THE F*CK IS HAPPENING??????
2020-04-11T01:09:12Z,10% of workforce unemployed. Less than 1% of US population with covid19.
2020-04-11T01:15:44Z,"how about 1% of the workforce unemployed. and 10% of the US population with covid19. does that sound better? Ya, prop-up the stock market so the rich can get back to mass profit."
